participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p062,1,1,0.5500217391304346,0.363,0.590129043858881,2.351,5.998
p062,1,2,0.5349347826086956,0.3945,0.4043452541344622,1.447,5.852
p062,1,3,0.5651304347826087,0.438,0.4158930743296434,1.471,6.139
p062,1,4,0.448913043478261,0.285,0.3625925675580088,1.112,4.888
p062,1,5,0.44352173913043497,0.28300000000000003,0.37291367718014756,1.21,4.827
p062,1,6,0.4476086956521739,0.27649999999999997,0.40022024371370934,1.251,4.882
p062,1,7,0.35530434782608705,0.2205,0.38827429419964427,1.238,3.853
p062,1,8,0.4189130434782609,0.2345,0.4337272479379924,1.363,4.567
p062,1,9,0.3870434782608697,0.264,0.348974622224198,1.245,4.167
p062,1,10,0.41915217391304344,0.25,0.4092858260917589,1.37,4.556
p062,1,11,0.4030652173913044,0.28500000000000003,0.3531752729594071,1.211,4.369
p062,1,12,0.34152173913043476,0.26,0.2726105679153514,0.939,3.656
p062,1,13,0.360108695652174,0.2615,0.2896363412020797,0.95,3.883
p062,1,14,0.48304347826086963,0.347,0.35113169144111656,1.134,5.275
p062,1,15,0.40739130434782606,0.29000000000000004,0.3241623378124588,1.121,4.425
p062,1,16,0.32306521739130445,0.2435,0.25052162489705915,0.887,3.443
p062,1,17,0.31136956521739134,0.1995,0.3149270362548303,1.067,3.317
p062,1,18,0.29680434782608694,0.214,0.3563141322899854,1.456,3.165
p062,1,19,0.34304347826086967,0.2365,0.40422265352549014,1.637,3.686
p062,1,20,0.3060217391304348,0.22849999999999998,0.3154560359670097,1.313,3.248
p062,1,21,0.364891304347826,0.2175,0.332957269748328,1.123,3.926
p062,1,22,0.26923913043478265,0.207,0.2208269493198095,0.895,2.827
p062,1,23,0.33182608695652166,0.2285,0.3015533344643532,1.13,3.568
p062,1,24,0.27508695652173915,0.201,0.2443875634303438,0.866,2.901
p062,1,25,0.2945,0.182,0.4133368682644541,1.655,3.145
p062,1,26,0.49652173913043485,0.232,0.7294274692183189,2.797,5.47
p062,1,27,0.2656521739130436,0.1805,0.22417039326679897,0.715,2.782
p062,1,28,0.40513043478260863,0.2435,0.4432855417195384,1.603,4.407
p062,1,29,0.32280434782608697,0.229,0.2551640535085194,0.839,3.428
p062,1,30,0.31508695652173924,0.211,0.283512478744525,1.052,3.356
p062,1,31,0.4359782608695652,0.248,0.46022335104842466,1.651,4.721
p062,1,32,0.2186521739130435,0.1955,0.14404601385071436,0.544,2.276
p062,1,33,0.3078695652173913,0.20700000000000002,0.40232400479081265,1.635,3.277
p062,1,34,0.28828260869565214,0.252,0.1956548733576525,0.63,3.048
p062,1,35,0.2405869565217392,0.216,0.15289787093742693,0.553,2.507
