participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p073,1,1,0.2878695652173913,0.248,0.1988547888614707,0.847,2.944
p073,1,2,0.3884565217391306,0.319,0.2886502463783801,1.088,4.081
p073,1,3,0.35776086956521747,0.2555,0.2832447849697508,1.023,3.824
p073,1,4,0.3146521739130435,0.3035,0.19220859240723107,0.801,3.327
p073,1,5,0.30086956521739144,0.2555,0.199897263468085,0.72,3.105
p073,1,6,0.2605217391304349,0.272,0.13144965054354205,0.512,2.608
p073,1,7,0.4048695652173914,0.32799999999999996,0.3094780271285222,0.992,4.336
p073,1,8,0.3210434782608697,0.32,0.1834977391954873,0.72,3.392
p073,1,9,0.34678260869565236,0.304,0.2213443685043716,0.88,3.648
p073,1,10,0.2730434782608697,0.248,0.1640172018785752,0.736,2.784
p073,1,11,0.26121739130434796,0.2,0.18070650397733376,0.72,2.672
p073,1,12,0.3360000000000002,0.28,0.2351752065541301,0.88,3.552
p073,1,13,0.25356521739130444,0.208,0.1819899450426269,0.736,2.576
p073,1,14,0.22295652173913055,0.184,0.14296525708821536,0.592,2.24
p073,1,15,0.27339130434782616,0.2005,0.2192507928034185,0.928,2.833
p073,1,16,0.3411956521739132,0.288,0.24454125937402033,0.895,3.584
p073,1,17,0.25280434782608696,0.208,0.16469738169209577,0.753,2.576
p073,1,18,0.27863043478260885,0.23199999999999998,0.18751407161367944,0.832,2.881
p073,1,19,0.31891304347826105,0.2235,0.2386017440643119,0.783,3.393
p073,1,20,0.3203260869565219,0.23149999999999998,0.2581773769543228,0.913,3.36
p073,1,21,0.21543478260869567,0.136,0.19975859343761387,0.769,2.161
p073,1,22,0.28415217391304354,0.16799999999999998,0.33026373080321425,1.376,2.913
p073,1,23,0.239304347826087,0.192,0.16295887273449872,0.624,2.449
p073,1,24,0.28130434782608704,0.1595,0.2797535319658056,1.04,2.943
p073,1,25,0.21867391304347836,0.1195,0.21491208066430081,0.736,2.224
p073,1,26,0.27860869565217394,0.176,0.2845937047996568,1.136,2.896
p073,1,27,0.2842391304347827,0.192,0.24038942339301672,0.897,3.008
p073,1,28,0.3353260869565218,0.23199999999999998,0.3706491035615957,1.504,3.521
p073,1,29,0.21173913043478268,0.176,0.13508490083937066,0.496,2.144
p073,1,30,0.24869565217391318,0.16799999999999998,0.19396641972433354,0.736,2.56
p073,1,31,0.30052173913043484,0.1915,0.267509479718253,0.944,3.152
p073,1,32,0.31023913043478274,0.24,0.2275537723784677,0.816,3.281
p073,1,33,0.5030434782608693,0.192,0.738668019148032,2.753,5.473
p073,1,34,0.2754782608695653,0.208,0.21603392111532804,0.8,2.816
p073,1,35,0.2396521739130436,0.176,0.1878814303864487,0.784,2.48
p073,1,36,0.29669565217391314,0.256,0.23126520318218766,0.928,3.104
p073,1,37,0.31582608695652187,0.192,0.31661201664201816,1.216,3.296
p073,1,38,0.30330434782608706,0.184,0.29049695883397375,1.008,3.184
p073,1,39,0.32452173913043497,0.208,0.3134559858615939,1.232,3.392
p073,1,40,0.3603478260869567,0.256,0.29856644281122224,1.056,3.792
p073,1,41,0.21878260869565225,0.176,0.14730254777060084,0.624,2.176
