participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p088,1,1,0.5865652173913043,0.372,0.5179459711065502,1.768,6.368
p088,1,2,0.7090434782608694,0.432,0.8619867221591896,3.392,7.832
p088,1,3,0.5104347826086955,0.256,0.5274087452261886,1.68,5.544
p088,1,4,0.5460652173913043,0.36,0.5151169188607752,1.416,5.96
p088,1,5,0.790804347826087,0.6679999999999999,0.7439903708924439,2.743,8.8
p088,1,6,0.5715869565217391,0.4,0.48249553025388314,1.543,6.296
p088,1,7,0.4505869565217392,0.3245,0.3717266962634993,1.336,4.904
p088,1,8,0.6061521739130434,0.544,0.45511478246415077,1.744,6.665
p088,1,9,0.474304347826087,0.38,0.3829208719864961,1.391,5.192
p088,1,10,0.7621304347826089,0.683,0.7068595211275687,2.607,8.481
p088,1,11,0.48613043478260864,0.3285,0.4920028278462388,1.848,5.321
p088,1,12,0.327478260869565,0.26,0.29132110875423545,1.216,3.472
p088,1,13,0.3624347826086955,0.248,0.36847069246784,1.504,3.888
p088,1,14,0.36556521739130415,0.264,0.2863154167599016,1.048,3.936
p088,1,15,0.362086956521739,0.24,0.4224102179996731,1.744,3.872
p088,1,16,0.3017391304347826,0.26,0.20351166330569184,0.728,3.208
p088,1,17,0.41808695652173894,0.22,0.4194538155526094,1.328,4.536
p088,1,18,0.3671304347826085,0.296,0.29273747121463645,1.184,3.936
p088,1,19,0.32504347826086943,0.248,0.2859450573893709,1.088,3.456
p088,1,20,0.511478260869565,0.256,0.5238555245752586,1.696,5.584
p088,1,21,0.344695652173913,0.244,0.2732823423628811,0.888,3.688
p088,1,22,0.3108695652173913,0.2515,0.29888054906382855,1.272,3.28
p088,1,23,0.3284130434782608,0.2715,0.2374562954956794,0.943,3.464
p088,1,24,0.27386956521739125,0.256,0.16193930395136077,0.743,2.825
p088,1,25,0.5003695652173913,0.28,0.6023176850465266,2.303,5.504
p088,1,26,0.24317391304347827,0.2515,0.13340103353719665,0.567,2.479
p088,1,27,0.4792173913043478,0.26749999999999996,0.5337602421830102,1.92,5.169
p088,1,28,0.5253695652173912,0.348,0.4826156215501641,1.6,5.712
p088,1,29,0.27539130434782605,0.2195,0.24785223897949712,1.08,2.864
p088,1,30,0.2469782608695652,0.2235,0.16364656891272794,0.704,2.528
p088,1,31,0.29923913043478256,0.20800000000000002,0.23732426806494186,0.96,3.136
p088,1,32,0.31854347826086954,0.28400000000000003,0.2566469002364264,1.088,3.304
p088,1,33,0.3047826086956522,0.208,0.2598167656076514,1.064,3.145
p088,1,34,0.31054347826086953,0.28,0.23657535388884623,1.079,3.217
p088,1,35,0.2462826086956522,0.2005,0.19789173954389846,0.848,2.505
p088,1,36,0.518695652173913,0.3,0.48724626990489306,1.568,5.616
p088,1,37,0.29528260869565215,0.232,0.2477897552400671,1.055,3.08
p088,1,38,0.4636521739130435,0.292,0.560296160471954,2.224,5.041
p088,1,39,0.2721304347826087,0.24,0.17938618907518458,0.8,2.8
p088,1,40,0.23315217391304358,0.22,0.13196884605278025,0.593,2.368
p088,1,41,0.27634782608695646,0.252,0.1564346107471538,0.608,2.824
p088,1,42,0.3048695652173913,0.2445,0.22394509333967977,0.936,3.144
p088,1,43,0.24078260869565218,0.20400000000000001,0.16095105025973006,0.672,2.433
p088,1,44,0.28504347826086956,0.288,0.168565049299701,0.728,2.96
p088,1,45,0.29008695652173916,0.248,0.18778661957858878,0.848,2.992
p088,1,46,0.24173913043478262,0.216,0.13971819809612152,0.584,2.432
p088,1,47,0.22730434782608702,0.224,0.12329780922001048,0.496,2.296
p088,1,48,0.3267826086956521,0.18,0.363805925859958,1.192,3.408
p088,1,49,0.33773913043478254,0.252,0.3164330671569237,1.304,3.52
p088,1,50,0.22086956521739126,0.2,0.13285758602447664,0.592,2.216
p088,1,51,0.2718260869565217,0.228,0.22489654948667953,1.008,2.808
p088,1,52,0.22452173913043486,0.228,0.11581320959591879,0.456,2.24
p088,1,53,0.42973913043478257,0.244,0.691459340325714,2.704,4.616
p088,1,54,0.2332173913043478,0.2,0.15125400461820332,0.608,2.328
p088,1,55,0.5307608695652172,0.58,0.40263637771195593,1.256,5.76
p088,1,56,0.6499130434782608,0.40800000000000003,0.6863757256160622,2.32,7.12
p088,1,57,0.2605217391304348,0.20400000000000001,0.1898970176034526,0.768,2.712
p088,1,58,0.23910869565217388,0.2525,0.11672117360252063,0.464,2.456
p088,1,59,0.2577173913043479,0.2125,0.17536636736253725,0.719,2.632
p088,1,60,0.35686956521739116,0.22799999999999998,0.3488361989814227,1.296,3.752
p088,1,61,0.3828695652173912,0.2725,0.309277768622724,1.2,4.048
p088,1,62,0.305891304347826,0.216,0.27246750903228967,1.144,3.167
p088,1,63,0.2359782608695651,0.2075,0.1483911481532559,0.664,2.344
p088,1,64,0.24486956521739137,0.228,0.15825248584260002,0.656,2.472
p088,1,65,0.30517391304347824,0.24,0.2543241417603245,1.096,3.184
p088,1,66,0.23182608695652177,0.228,0.11685343228883419,0.472,2.304
p088,1,67,0.2519782608695652,0.224,0.16107948198609348,0.672,2.576
p088,1,68,0.2502391304347827,0.2,0.1716097879599864,0.687,2.552
p088,1,69,0.2916304347826087,0.1965,0.26007044846397137,1.08,3.0
p088,1,70,0.4413478260869565,0.304,0.4041162768528277,1.576,4.736
p088,1,71,0.2735434782608696,0.2995,0.1387467247295892,0.504,2.816
p088,1,72,0.316,0.304,0.19222764282658897,0.72,3.288
p088,1,73,0.2714565217391305,0.256,0.16124456325328915,0.728,2.824
p088,1,74,0.25734782608695655,0.228,0.15836641302039664,0.688,2.624
p088,1,75,0.21054347826086958,0.2,0.10647080069655804,0.479,2.12
p088,1,76,0.23895652173913046,0.232,0.131384246733979,0.576,2.424
p088,1,77,0.31958695652173913,0.252,0.2409453212371781,0.88,3.344
p088,1,78,0.22219565217391302,0.164,0.21365586239612494,0.92,2.256
p088,1,79,0.3015434782608696,0.1635,0.44088636512884105,1.768,3.128
p088,1,80,0.25041304347826093,0.188,0.20231686655529643,0.848,2.552
p088,1,81,0.21893478260869567,0.2155,0.12171595388424514,0.544,2.24
p088,1,82,0.2891739130434783,0.2195,0.2313167433386357,0.912,3.056
p088,1,83,0.21547826086956529,0.212,0.11234742525466553,0.456,2.192
p088,1,84,0.23036956521739133,0.168,0.18204716833168413,0.776,2.304
p088,1,85,0.2497826086956522,0.1725,0.20823554110600367,0.769,2.577
p088,1,86,0.24263043478260873,0.216,0.15111237300552963,0.616,2.505
p088,1,87,0.2733695652173913,0.2245,0.20215014867344433,0.855,2.84
p088,1,88,0.23097826086956524,0.2085,0.14497961375930446,0.592,2.345
p088,1,89,0.20991304347826087,0.152,0.1594859556459727,0.712,2.12
p088,1,90,0.2512608695652174,0.224,0.18095738415225573,0.808,2.56
p088,1,91,0.235108695652174,0.1915,0.16048374486891112,0.672,2.392
p088,1,92,0.2491739130434783,0.2,0.16913956161805502,0.68,2.528
p088,1,93,0.24482608695652178,0.156,0.25022836719443353,1.065,2.488
p088,1,94,0.2137608695652174,0.176,0.15469413330578202,0.68,2.144
p088,1,95,0.23515217391304352,0.212,0.1631476451141119,0.704,2.424
p088,1,96,0.2241521739130435,0.1965,0.13903444295750034,0.648,2.264
p088,1,97,0.2614782608695652,0.1755,0.24479930456786067,1.016,2.68
p088,1,98,0.3091521739130435,0.2445,0.23142716323728718,0.84,3.273
p088,1,99,0.31145652173913035,0.22,0.24627606068725572,0.864,3.296
p088,1,100,0.36658695652173895,0.2405,0.37455114328646505,1.48,3.936
p088,2,1,0.19995652173913045,0.164,0.1476677887875708,0.696,1.944
p088,2,2,0.23913043478260873,0.216,0.14409111449136033,0.576,2.424
p088,2,3,0.2806956521739129,0.264,0.17882839316757995,0.8,2.888
p088,2,4,0.28191304347826085,0.212,0.23937806695100133,1.008,2.904
p088,2,5,0.20852173913043484,0.2,0.10621775100245404,0.432,2.04
p088,2,6,0.21043478260869572,0.192,0.11699186147836914,0.472,2.112
p088,2,7,0.1956521739130436,0.2,0.10686257371893935,0.424,1.944
p088,2,8,0.19304347826086962,0.192,0.10415180299751345,0.448,1.928
p088,2,9,0.20121739130434796,0.188,0.12237608935726299,0.496,2.048
p088,2,10,0.20626086956521741,0.196,0.11895740316649461,0.472,2.064
p088,2,11,0.2134565217391304,0.196,0.12904946623019994,0.536,2.119
p088,2,12,0.20486956521739133,0.172,0.11995232547338726,0.496,2.056
p088,2,13,0.27508695652173926,0.1685,0.27709684035946364,1.031,2.848
p088,2,14,0.17336956521739136,0.16,0.08641691158966312,0.376,1.672
p088,2,15,0.186108695652174,0.16399999999999998,0.122110920116074,0.528,1.801
p088,2,16,0.18469565217391312,0.16,0.09480479818265586,0.408,1.816
p088,2,17,0.17617391304347832,0.16799999999999998,0.09535321572339485,0.392,1.688
p088,2,18,0.2890434782608695,0.188,0.2893234219901273,1.04,2.992
p088,2,19,0.1674782608695653,0.164,0.08375884407841752,0.36,1.624
p088,2,20,0.182608695652174,0.176,0.08733167384196096,0.384,1.808
p088,2,21,0.17930434782608706,0.176,0.0898089007133647,0.368,1.744
p088,2,22,0.18230434782608707,0.176,0.09368169975809158,0.408,1.744
p088,2,23,0.17145652173913054,0.16,0.08686738462781814,0.36,1.616
p088,2,24,0.18486956521739137,0.184,0.08961314603354234,0.376,1.808
p088,2,25,0.22102173913043482,0.176,0.16067281995553498,0.664,2.224
p088,2,26,0.2076521739130435,0.192,0.13768841109811908,0.608,2.064
p088,2,27,0.23878260869565218,0.20400000000000001,0.16571969815772633,0.76,2.464
p088,2,28,0.16978260869565223,0.176,0.08946952629396056,0.384,1.624
p088,2,29,0.19721739130434784,0.196,0.1132654528174075,0.504,1.992
p088,2,30,0.1990652173913044,0.1875,0.11492904133013032,0.448,1.984
p088,2,31,0.175108695652174,0.172,0.0925260871948782,0.376,1.696
p088,2,32,0.182608695652174,0.16,0.10482821466271369,0.432,1.776
p088,2,33,0.19878260869565226,0.20400000000000001,0.10780680519511192,0.44,1.976
p088,2,34,0.23684782608695648,0.2,0.14149015943658874,0.584,2.4
p088,2,35,0.26136956521739135,0.22,0.2161944966609313,0.952,2.688
p088,2,36,0.20782608695652183,0.1875,0.13888129293238183,0.64,2.072
p088,2,37,0.19947826086956527,0.196,0.12689973980017713,0.536,1.992
p088,2,38,0.17252173913043486,0.168,0.08521078156363776,0.368,1.648
p088,2,39,0.16750000000000007,0.148,0.08637611552584043,0.36,1.592
p088,2,40,0.17443478260869572,0.16799999999999998,0.0931826526950431,0.432,1.696
p088,2,41,0.18667391304347833,0.1805,0.09990151914045176,0.408,1.808
p088,2,42,0.23456521739130437,0.2,0.1634207456127231,0.696,2.352
p088,2,43,0.24626086956521737,0.212,0.15994588456830694,0.632,2.52
p088,2,44,0.17391304347826095,0.172,0.08517376384961027,0.368,1.704
p088,2,45,0.22467391304347828,0.20400000000000001,0.16293530472727524,0.64,2.264
p088,2,46,0.21669565217391304,0.168,0.18966600697778857,0.84,2.184
p088,2,47,0.18176086956521745,0.168,0.09263145248962776,0.416,1.768
p088,2,48,0.18900000000000003,0.1685,0.09484630842696104,0.408,1.8
p088,2,49,0.18800000000000008,0.176,0.11600153255692598,0.472,1.848
p088,2,50,0.1732173913043479,0.172,0.09092070123488642,0.376,1.64
p088,2,51,0.17443478260869572,0.172,0.08013534444894893,0.352,1.672
p088,2,52,0.21078260869565224,0.20800000000000002,0.12305119314848474,0.528,2.144
p088,2,53,0.18800000000000008,0.172,0.10679658754431769,0.424,1.824
p088,2,54,0.21336956521739128,0.196,0.11578128014026219,0.48,2.12
p088,2,55,0.22454347826086962,0.14,0.19420169429650413,0.8,2.224
p088,2,56,0.19130434782608702,0.176,0.11440995868954325,0.488,1.888
p088,2,57,0.1789565217391305,0.164,0.10138046196202131,0.392,1.656
p088,2,58,0.24049999999999996,0.184,0.22832381975314503,1.008,2.4
p088,2,59,0.2001739130434783,0.164,0.11715731197322798,0.512,1.912
p088,2,60,0.21182608695652175,0.188,0.1416573807698351,0.552,2.056
p088,2,61,0.28836956521739127,0.1805,0.333187658748083,1.424,2.968
p088,2,62,0.19217391304347833,0.184,0.107059133057458,0.488,1.872
p088,2,63,0.1893478260869565,0.192,0.09525712977487227,0.384,1.824
p088,2,64,0.26921739130434774,0.228,0.17702352800856455,0.776,2.752
