participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p034,1,1,0.5397173913043478,0.276,0.53002979635503,1.789,5.808
p034,1,2,0.44608695652173935,0.253,0.5206136048970145,1.67,4.772
p034,1,3,0.3095652173913045,0.3155,0.16945555329071632,0.644,3.196
p034,1,4,0.5305217391304349,0.353,0.5119472081781018,1.654,5.726
p034,1,5,0.26473913043478264,0.2365,0.16944280382511362,0.767,2.685
p034,1,6,0.2330652173913043,0.245,0.10972539504982692,0.471,2.311
p034,1,7,0.18902173913043482,0.1835,0.08789753861562899,0.396,1.82
p034,1,8,0.27352173913043476,0.2105,0.22243518298151335,0.92,2.786
p034,1,9,0.2387391304347826,0.2235,0.12446872606448553,0.554,2.382
p034,1,10,0.24254347826086953,0.2345,0.13574677512383762,0.606,2.415
p034,1,11,0.21678260869565216,0.185,0.15635002228525274,0.726,2.143
p034,1,12,0.18654347826086956,0.17049999999999998,0.09994325201427261,0.449,1.815
p034,1,13,0.20067391304347826,0.1795,0.13767547257515506,0.65,1.956
p034,1,14,0.1810869565217392,0.165,0.0991897902646922,0.452,1.727
p034,1,15,0.21771739130434783,0.16,0.1926203707980462,0.85,2.145
p034,1,16,0.18893478260869567,0.16949999999999998,0.09944990970867093,0.413,1.788
p034,1,17,0.17443478260869563,0.15,0.09203082869317047,0.395,1.632
p034,1,18,0.16765217391304343,0.151,0.08437593585095597,0.405,1.57
p034,1,19,0.15519565217391298,0.14100000000000001,0.08848442915506971,0.427,1.451
p034,1,20,0.26758695652173914,0.161,0.286261386078214,1.161,2.688
p034,1,21,0.19632608695652176,0.138,0.16666374055402372,0.754,1.919
p034,1,22,0.16158695652173918,0.161,0.08426138593341727,0.373,1.506
p034,1,23,0.17815217391304347,0.1255,0.1329527848342,0.567,1.668
p034,1,24,0.15519565217391304,0.1225,0.09159127070613891,0.394,1.417
p034,1,25,0.17067391304347826,0.1565,0.08579201059612489,0.343,1.589
p034,1,26,0.13878260869565215,0.117,0.07330875741030862,0.293,1.237
p034,1,27,0.1741304347826087,0.156,0.09679086474241536,0.448,1.629
p034,1,28,0.2091521739130435,0.1325,0.21934173918961394,0.956,2.063
p034,1,29,0.15815217391304348,0.135,0.08767185469853021,0.373,1.487
p034,1,30,0.1763913043478261,0.1585,0.08863344697519844,0.416,1.666
p034,1,31,0.1475,0.1225,0.08103408062181136,0.343,1.348
p034,1,32,0.1825217391304348,0.137,0.11409250420999714,0.537,1.728
p034,1,33,0.1505869565217391,0.123,0.08105733939953495,0.352,1.377
p034,1,34,0.1418695652173913,0.117,0.07605805054785521,0.327,1.284
p034,1,35,0.20678260869565215,0.1215,0.2263763742132389,0.98,2.031
p034,1,36,0.17728260869565213,0.1265,0.11880472550337537,0.504,1.669
p034,1,37,0.1391304347826087,0.123,0.07502373215505496,0.299,1.244
p034,1,38,0.20199999999999999,0.1185,0.2458857910132715,1.056,1.967
p034,1,39,0.16076086956521743,0.127,0.10178980188661309,0.445,1.514
p034,1,40,0.14267391304347823,0.122,0.07661971151888211,0.321,1.319
p034,1,41,0.20852173913043473,0.1165,0.2819119436301922,1.182,2.045
p034,1,42,0.15726086956521734,0.14400000000000002,0.08729984975998493,0.398,1.452
p034,1,43,0.18884782608695652,0.1325,0.14302462373720506,0.55,1.822
p034,1,44,0.13941304347826086,0.1355,0.07262432285764461,0.316,1.24
p034,1,45,0.14530434782608695,0.1265,0.08677118558221383,0.396,1.297
p034,1,46,0.14180434782608692,0.112,0.08172953214793764,0.332,1.274
p034,1,47,0.14791304347826087,0.125,0.07842188642548328,0.318,1.329
p034,1,48,0.23323913043478267,0.1115,0.33854185264208936,1.396,2.346
p034,1,49,0.41923913043478245,0.202,0.5091718410989711,1.851,4.498
p034,1,50,0.13752173913043478,0.11699999999999999,0.07982668424097428,0.306,1.225
p034,1,51,0.15536956521739131,0.1335,0.08547991543063778,0.382,1.41
p034,1,52,0.15021739130434786,0.1225,0.08434213736481724,0.384,1.39
p034,1,53,0.14652173913043476,0.123,0.0790464671022852,0.327,1.307
p034,1,54,0.14693478260869566,0.119,0.07949686287979839,0.306,1.329
p034,1,55,0.1607391304347826,0.128,0.0988229471288276,0.457,1.491
p034,1,56,0.1473478260869565,0.1305,0.07647518621278533,0.321,1.335
