participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p061,1,1,0.45702173913043465,0.402,0.2666442064816739,1.066,4.801
p061,1,2,0.3191956521739131,0.29,0.1808886237520164,0.837,3.172
p061,1,3,0.40221739130434797,0.3275,0.305244231034282,1.336,4.143
p061,1,4,0.3740869565217392,0.337,0.2632640268363435,1.139,3.912
p061,1,5,0.2538478260869566,0.261,0.11903388264436016,0.484,2.459
p061,1,6,0.28847826086956524,0.22849999999999998,0.21669453555438456,0.879,2.909
p061,1,7,0.21023913043478262,0.2015,0.104352646728423,0.432,1.975
p061,1,8,0.3467173913043478,0.339,0.18455973595360856,0.795,3.518
p061,1,9,0.2240434782608696,0.16499999999999998,0.21070927380548027,0.945,2.219
p061,1,10,0.2600869565217391,0.21,0.19112820898687718,0.895,2.576
p061,1,11,0.18006521739130438,0.1755,0.08549448381787579,0.347,1.689
p061,1,12,0.20789130434782613,0.202,0.12851255507379114,0.524,2.039
p061,1,13,0.2050869565217391,0.178,0.11737798886729746,0.557,1.951
p061,1,14,0.36134782608695654,0.254,0.2942804571146605,1.098,3.728
p061,1,15,0.1733695652173913,0.1555,0.09229478345573003,0.433,1.626
p061,1,16,0.3446956521739131,0.1915,0.48263765426457317,1.966,3.556
p061,1,17,0.2304347826086956,0.181,0.1779801052769554,0.814,2.269
p061,1,18,0.36217391304347835,0.3285,0.2119977258104253,0.901,3.718
p061,1,19,0.26241304347826083,0.21,0.18856093339784022,0.889,2.569
p061,1,20,0.26428260869565223,0.2625,0.12510878165171624,0.541,2.521
p061,1,21,0.22034782608695644,0.2025,0.12676105560222867,0.534,2.13
p061,1,22,0.1839347826086956,0.174,0.09677818904275971,0.437,1.737
p061,1,23,0.1943260869565218,0.195,0.10118323408501717,0.436,1.897
p061,1,24,0.180804347826087,0.155,0.10594057444628881,0.515,1.697
p061,1,25,0.2041739130434782,0.1755,0.13550601533967677,0.643,1.962
p061,1,26,0.30641304347826087,0.2665,0.170474836994523,0.802,3.029
p061,1,27,0.1782608695652174,0.161,0.09236580290288024,0.386,1.65
p061,1,28,0.21197826086956525,0.21,0.10801038821035992,0.489,2.018
p061,1,29,0.21841304347826088,0.1755,0.18963269480023234,0.891,2.131
p061,1,30,0.21026086956521742,0.1475,0.200245120321471,0.928,2.052
p061,1,31,0.16506521739130434,0.1535,0.08667882021806789,0.378,1.533
p061,1,32,0.1624565217391304,0.1565,0.0867516779272217,0.358,1.483
p061,1,33,0.21802173913043482,0.156,0.17219426873033516,0.746,2.131
p061,1,34,0.2044347826086956,0.179,0.1201470676895451,0.519,1.912
p061,1,35,0.16915217391304355,0.1515,0.09326401411317452,0.412,1.54
p061,1,36,0.1825652173913043,0.1545,0.10846087920923644,0.491,1.73
p061,1,37,0.22771739130434784,0.193,0.15445282099412586,0.725,2.177
p061,1,38,0.3654347826086956,0.2075,0.5019619574861077,2.075,3.779
p061,1,39,0.17826086956521742,0.157,0.1052496365330454,0.482,1.674
p061,1,40,0.2160869565217392,0.1535,0.17735862301963298,0.82,2.13
p061,1,41,0.2479782608695653,0.2155,0.16794569084219985,0.772,2.468
p061,1,42,0.20108695652173916,0.1825,0.10517833027492064,0.471,1.901
p061,1,43,0.20252173913043475,0.1815,0.11704030438375297,0.519,1.957
p061,1,44,0.18143478260869567,0.166,0.09856541024425534,0.482,1.738
p061,1,45,0.22454347826086957,0.2065,0.1202624364595546,0.497,2.235
p061,1,46,0.2706086956521739,0.2455,0.17344989391891563,0.828,2.662
p061,1,47,0.18445652173913046,0.166,0.08598932918856571,0.355,1.764
p061,1,48,0.18423913043478257,0.174,0.09362197861200676,0.455,1.683
p061,1,49,0.17750000000000002,0.169,0.08377555994706597,0.403,1.659
p061,1,50,0.23569565217391306,0.1885,0.1745872427012056,0.825,2.342
p061,1,51,0.1722826086956522,0.154,0.09021299808871551,0.405,1.624
p061,1,52,0.30302173913043484,0.218,0.3272691375699779,1.36,3.128
p061,1,53,0.30045652173913046,0.1965,0.24420025539360007,0.887,3.062
p061,1,54,0.17808695652173914,0.1505,0.08756478898810527,0.378,1.672
p061,1,55,0.20593478260869563,0.1865,0.11336144791945865,0.512,1.96
p061,1,56,0.1661521739130435,0.1535,0.07955318762837696,0.334,1.54
p061,1,57,0.18358695652173915,0.16999999999999998,0.09993010359178425,0.437,1.695
p061,1,58,0.17260869565217393,0.16949999999999998,0.08210223390136351,0.345,1.62
p061,1,59,0.16628260869565217,0.145,0.08840278101293678,0.392,1.55
p061,1,60,0.17330434782608697,0.15,0.0903597426500731,0.419,1.647
p061,1,61,0.18310869565217394,0.1785,0.08276693603416216,0.346,1.746
p061,1,62,0.1914782608695652,0.1925,0.08579192894709717,0.368,1.845
p061,1,63,0.2640869565217392,0.195,0.2199533108120859,0.985,2.619
p061,1,64,0.26208695652173913,0.1665,0.3106218012014651,1.33,2.636
p061,1,65,0.18778260869565216,0.1495,0.12601232973950136,0.56,1.801
p061,1,66,0.20658695652173914,0.1965,0.10787267722993446,0.471,1.984
p061,1,67,0.30230434782608695,0.23099999999999998,0.25158924809787503,1.103,3.14
p061,1,68,0.22056521739130425,0.2195,0.113047610849768,0.487,2.18
p061,1,69,0.3520000000000001,0.2445,0.38827596142720733,1.628,3.694
p061,1,70,0.35000000000000003,0.254,0.2483197759162792,0.968,3.566
p061,1,71,0.29158695652173916,0.2895,0.1526192904782582,0.625,2.907
p061,1,72,0.21391304347826082,0.2,0.10865661018639441,0.478,2.058
p061,1,73,0.21982608695652175,0.2045,0.11421175350059712,0.469,2.155
p061,1,74,0.2528913043478261,0.2425,0.13449117744891,0.59,2.499
p061,1,75,0.2035434782608696,0.1815,0.12298883535991552,0.606,1.926
p061,1,76,0.2460652173913044,0.15,0.2873023496190352,1.226,2.468
p061,1,77,0.1837173913043478,0.1445,0.11529549727036724,0.538,1.706
p061,1,78,0.20526086956521744,0.182,0.10952207992153072,0.508,1.985
p061,1,79,0.28380434782608693,0.1995,0.2206178817740169,0.839,2.827
p061,1,80,0.23650000000000007,0.20600000000000002,0.14628081821543718,0.649,2.351
p061,1,81,0.2328913043478261,0.21600000000000003,0.11321351082718187,0.494,2.265
p061,1,82,0.29621739130434793,0.147,0.35609330319413496,1.447,3.052
p061,1,83,0.20419565217391314,0.1985,0.10701913007915244,0.484,1.97
p061,1,84,0.16473913043478258,0.1665,0.07568778993928756,0.317,1.524
p061,1,85,0.19289130434782606,0.161,0.1372074225819952,0.645,1.857
p061,1,86,0.24095652173913046,0.185,0.17951477271575286,0.833,2.384
p061,1,87,0.2858913043478261,0.1845,0.31385121940611493,1.312,2.939
p061,1,88,0.1907826086956522,0.1595,0.10057830847287948,0.445,1.819
p061,1,89,0.23006521739130434,0.1885,0.16183014444835025,0.742,2.296
p061,1,90,0.24873913043478257,0.1965,0.16751974142803572,0.712,2.418
p061,1,91,0.18489130434782605,0.1735,0.08847076811916015,0.4,1.759
p061,1,92,0.15808695652173918,0.1465,0.07720444031184173,0.328,1.439
p061,1,93,0.16467391304347825,0.153,0.0823121576946433,0.354,1.545
p061,1,94,0.32315217391304335,0.2255,0.28403708422913954,1.189,3.331
p061,1,95,0.3151304347826086,0.233,0.22181499886122844,0.891,3.247
p061,1,96,0.17058695652173914,0.1455,0.10156236750270066,0.508,1.604
p061,1,97,0.1983478260869565,0.174,0.12738868210521065,0.622,1.911
p061,1,98,0.21928260869565222,0.184,0.1406557125345396,0.661,2.157
p061,1,99,0.2020652173913044,0.1605,0.12759334747094214,0.578,1.978
p061,1,100,0.2109130434782608,0.1765,0.13051280500598936,0.556,2.074
p061,2,1,0.2227173913043478,0.1635,0.2131840793558967,0.93,2.183
p061,2,2,0.13189130434782612,0.1145,0.07880389958226675,0.299,1.144
p061,2,3,0.16141304347826088,0.142,0.09686682176793193,0.4,1.398
p061,2,4,0.24591304347826085,0.185,0.20447687465953554,0.911,2.41
p061,2,5,0.23778260869565207,0.1785,0.17795416551504095,0.788,2.273
p061,2,6,0.21517391304347824,0.1745,0.16476883528788328,0.647,2.071
p061,2,7,0.1479130434782609,0.135,0.08498439754500207,0.307,1.287
p061,2,8,0.24208695652173912,0.162,0.2052080598467978,0.856,2.368
p061,2,9,0.186695652173913,0.1525,0.12125691175080698,0.575,1.734
p061,2,10,0.19904347826086966,0.1435,0.17701587581303285,0.788,1.858
p061,2,11,0.21180434782608693,0.1985,0.11919239714105881,0.488,1.984
p061,2,12,0.21406521739130432,0.172,0.11375693427927089,0.453,2.016
p061,2,13,0.19171739130434784,0.162,0.10284220124777534,0.433,1.749
p061,2,14,0.23017391304347828,0.152,0.2671894296268994,1.178,2.229
p061,2,15,0.1939347826086956,0.1665,0.10625156776336955,0.459,1.784
