participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p080,1,1,0.6391086956521738,0.609,0.4801286507344033,1.703,7.001
p080,1,2,0.6283043478260871,0.3435,0.5687820855736977,1.783,6.881
p080,1,3,0.41630434782608694,0.28400000000000003,0.3376069292051675,1.158,4.425
p080,1,4,0.4715,0.2645,0.5919249858629798,2.391,5.065
p080,1,5,0.39330434782608703,0.36,0.23956125355094163,0.968,4.137
p080,1,6,0.3053043478260872,0.24,0.304011905436848,1.328,3.184
p080,1,7,0.39463043478260873,0.2955,0.3175844495700248,1.16,4.184
p080,1,8,0.22632608695652184,0.16,0.20364806836499155,0.927,2.256
p080,1,9,0.26676086956521744,0.2235,0.21689149204999145,0.992,2.72
p080,1,10,0.23286956521739138,0.216,0.13145300955020678,0.663,2.312
p080,1,11,0.2243695652173913,0.192,0.13018830100975573,0.615,2.24
p080,1,12,0.5196086956521738,0.2005,0.7684505761092936,2.904,5.664
p080,1,13,0.20828260869565224,0.192,0.12482817756037087,0.623,2.08
p080,1,14,0.256608695652174,0.22449999999999998,0.15304022394431976,0.632,2.608
p080,1,15,0.1925652173913044,0.1845,0.08555872633562231,0.351,1.872
p080,1,16,0.18276086956521742,0.177,0.08320768788802811,0.358,1.784
p080,1,17,0.19891304347826094,0.192,0.09393941926983382,0.448,1.952
p080,1,18,0.2218043478260871,0.176,0.17977672813986892,0.847,2.225
p080,1,19,0.24086956521739147,0.176,0.20119737227085163,0.903,2.464
p080,1,20,0.18467391304347833,0.18,0.0886849741370045,0.415,1.809
p080,1,21,0.2030869565217392,0.16,0.16019069553877985,0.752,2.033
p080,1,22,0.23984782608695668,0.176,0.20548446466190892,0.921,2.465
p080,1,23,0.16273913043478266,0.16,0.07389946166774565,0.304,1.6
p080,1,24,0.16204347826086965,0.1595,0.0838972801894579,0.4,1.585
p080,1,25,0.15093478260869567,0.144,0.06873440095320636,0.287,1.457
p080,1,26,0.1649347826086957,0.152,0.08092092221529557,0.376,1.592
p080,1,27,0.1787826086956522,0.176,0.08551306931782175,0.416,1.744
p080,1,28,0.1657173913043479,0.16,0.07601715100144711,0.32,1.608
p080,1,29,0.15513043478260877,0.1595,0.06996812248625231,0.288,1.472
p080,1,30,0.16623913043478264,0.1755,0.07173878070475433,0.32,1.616
p080,1,31,0.1705652173913044,0.172,0.07679052377124929,0.32,1.64
p080,1,32,0.16200000000000006,0.16749999999999998,0.0720983895643847,0.303,1.568
p080,1,33,0.1594130434782609,0.16,0.07022205291057679,0.304,1.552
p080,1,34,0.16150000000000003,0.16,0.07273567060100414,0.328,1.56
p080,1,35,0.16154347826086962,0.16,0.07588403624295258,0.343,1.569
p080,1,36,0.17063043478260875,0.16749999999999998,0.08432486352610155,0.4,1.664
p080,1,37,0.15702173913043482,0.152,0.07246960715605305,0.304,1.504
p080,1,38,0.15226086956521745,0.1595,0.06749071863189246,0.272,1.472
p080,1,39,0.15295652173913044,0.152,0.06979046624535447,0.304,1.472
p080,1,40,0.15473913043478268,0.1595,0.06946475838153353,0.304,1.505
p080,1,41,0.1515869565217392,0.152,0.06886882090433684,0.319,1.456
p080,1,42,0.1897391304347827,0.192,0.09333677012305938,0.431,1.897
p080,1,43,0.15882608695652173,0.1445,0.07144797776403507,0.304,1.52
p080,1,44,0.21910869565217403,0.16799999999999998,0.21122249756657285,0.96,2.208
p080,1,45,0.15713043478260869,0.16,0.07028880381703038,0.319,1.521
p080,1,46,0.1613913043478261,0.1445,0.09074860960327458,0.447,1.568
p080,1,47,0.17865217391304353,0.1605,0.10136429732872841,0.479,1.801
p080,1,48,0.20065217391304352,0.1445,0.16490929727732884,0.768,1.986
p080,1,49,0.14313043478260873,0.137,0.06663886376770847,0.272,1.36
p080,1,50,0.1893913043478261,0.144,0.16299427096419603,0.735,1.905
p080,1,51,0.21556521739130435,0.1525,0.2268348054984227,1.0,2.185
p080,1,52,0.14317391304347832,0.128,0.06982177449217912,0.304,1.328
p080,1,53,0.14267391304347832,0.136,0.06726731230209683,0.271,1.345
p080,1,54,0.16193478260869568,0.152,0.076914209689588,0.336,1.568
p080,1,55,0.15393478260869567,0.144,0.07303496945494688,0.32,1.489
p080,1,56,0.18886956521739134,0.1595,0.11545053942333963,0.559,1.848
p080,1,57,0.1400217391304348,0.136,0.06529164967213046,0.287,1.344
p080,1,58,0.1955652173913044,0.16,0.12632597202368748,0.607,1.952
p080,1,59,0.17165217391304347,0.16,0.09699764427638993,0.463,1.697
p080,1,60,0.19419565217391307,0.16,0.14143449517398776,0.671,1.952
p080,1,61,0.13443478260869568,0.128,0.06446658123879656,0.271,1.265
p080,1,62,0.162304347826087,0.1435,0.08255984215241623,0.368,1.585
p080,1,63,0.20606521739130437,0.16,0.18437008701388422,0.824,2.089
p080,1,64,0.15008695652173912,0.144,0.06760829209069173,0.304,1.433
p080,1,65,0.19532608695652182,0.1595,0.1545900750512394,0.712,1.96
p080,1,66,0.14034782608695656,0.136,0.06684184231495996,0.287,1.33
p080,1,67,0.13930434782608697,0.136,0.06444562550975043,0.286,1.329
p080,1,68,0.1541739130434783,0.1445,0.07036296511591436,0.303,1.473
p080,1,69,0.23384782608695662,0.143,0.24174210017117226,0.951,2.377
p080,1,70,0.1398913043478261,0.128,0.06816360327619281,0.304,1.312
p080,1,71,0.15717391304347827,0.1445,0.07406372761880319,0.319,1.513
p080,1,72,0.14693478260869566,0.144,0.06614610164843446,0.304,1.393
p080,1,73,0.18415217391304356,0.16799999999999998,0.1146335160202682,0.559,1.833
p080,1,74,0.14102173913043484,0.128,0.06684824908550037,0.287,1.329
p080,1,75,0.1803695652173913,0.1445,0.1463304265004608,0.687,1.808
p080,1,76,0.14100000000000004,0.144,0.06383276762151413,0.271,1.345
p080,1,77,0.14447826086956522,0.128,0.0745310491988808,0.351,1.361
p080,1,78,0.14395652173913048,0.128,0.06606325471234675,0.287,1.369
p080,1,79,0.17304347826086958,0.1515,0.11159369885073442,0.535,1.689
p080,1,80,0.152804347826087,0.1595,0.06761151104006456,0.303,1.488
p080,1,81,0.14273913043478265,0.129,0.06875962471056808,0.303,1.369
p080,1,82,0.14586956521739133,0.144,0.06505164057907367,0.271,1.377
p080,1,83,0.1449130434782609,0.144,0.06762308155815062,0.303,1.377
p080,1,84,0.25228260869565217,0.1765,0.2871858603021533,1.215,2.586
p080,1,85,0.22763043478260878,0.16799999999999998,0.19613128921387235,0.863,2.353
p080,1,86,0.15386956521739134,0.1515,0.07261025599295404,0.319,1.489
p080,1,87,0.20850000000000007,0.184,0.1230731941208609,0.567,2.073
p080,1,88,0.18776086956521745,0.1805,0.09402604480381634,0.447,1.832
p080,1,89,0.162,0.16,0.07368401002478986,0.319,1.537
p080,1,90,0.16065217391304348,0.1595,0.07272145255587067,0.327,1.545
p080,1,91,0.20639130434782615,0.1605,0.1530547437663138,0.711,2.025
p080,1,92,0.17515217391304352,0.156,0.09134524676347529,0.416,1.705
p080,1,93,0.16739130434782606,0.16,0.07751945369056139,0.32,1.616
p080,1,94,0.1569130434782609,0.152,0.07386709569278432,0.327,1.497
p080,1,95,0.1580217391304348,0.1595,0.07801723146713872,0.351,1.505
p080,1,96,0.14234782608695654,0.143,0.06604517557998694,0.288,1.344
p080,1,97,0.1633478260869565,0.16,0.08293966143898543,0.367,1.585
p080,1,98,0.14643478260869572,0.1365,0.07511432831917343,0.304,1.392
p080,1,99,0.15947826086956524,0.16,0.07719837048666961,0.368,1.503
p080,1,100,0.14536956521739136,0.144,0.06821481060937888,0.279,1.369
p080,2,1,0.36832608695652175,0.196,0.4074738467052729,1.327,3.92
p080,2,2,0.3406739130434784,0.2,0.2992890876243477,1.047,3.632
p080,2,3,0.27813043478260885,0.216,0.2296677415258498,0.921,2.865
p080,2,4,0.15102173913043485,0.1515,0.06926326239001605,0.287,1.44
p080,2,5,0.16139130434782611,0.1485,0.07770727929890897,0.351,1.537
p080,2,6,0.167804347826087,0.176,0.073192780325572,0.318,1.633
p080,2,7,0.22221739130434787,0.144,0.243126845086947,1.055,2.272
p080,2,8,0.1740434782608696,0.161,0.0835072735412881,0.368,1.68
p080,2,9,0.16915217391304346,0.176,0.08013737299615353,0.35,1.649
p080,2,10,0.16010869565217395,0.16,0.0732390995335353,0.319,1.56
p080,2,11,0.16956521739130437,0.176,0.07369988758438976,0.319,1.681
p080,2,12,0.1675,0.1755,0.07480099523996248,0.321,1.665
p080,2,13,0.1614782608695652,0.1605,0.07185285554688517,0.303,1.576
p080,2,14,0.17367391304347832,0.176,0.07990245562846574,0.367,1.728
p080,2,15,0.15671739130434786,0.16799999999999998,0.0688262427481063,0.304,1.52
p080,2,16,0.1559565217391304,0.152,0.06917191354291426,0.287,1.512
p080,2,17,0.2137391304347827,0.16,0.1874088145422086,0.847,2.161
p080,2,18,0.19519565217391308,0.192,0.0958205776009905,0.415,1.952
p080,2,19,0.14882608695652175,0.1435,0.06705861593422946,0.287,1.465
p080,2,20,0.21402173913043487,0.192,0.13908326668749108,0.663,2.184
p080,2,21,0.1469347826086957,0.136,0.06856737227765697,0.287,1.393
p080,2,22,0.16943478260869566,0.16799999999999998,0.0771073284235575,0.344,1.672
p080,2,23,0.15589130434782614,0.16,0.0695439839273182,0.303,1.521
p080,2,24,0.17197826086956527,0.1835,0.07537564862604568,0.335,1.697
p080,2,25,0.17245652173913045,0.1755,0.07571018029939028,0.319,1.705
p080,2,26,0.1601521739130435,0.16,0.07049317300003971,0.304,1.569
p080,2,27,0.16050000000000006,0.16,0.07176063606803447,0.288,1.585
p080,2,28,0.16139130434782611,0.1605,0.07373028271593687,0.352,1.593
p080,2,29,0.2244782608695653,0.16,0.23772820513541978,1.008,2.305
p080,2,30,0.15289130434782613,0.1435,0.0733961029122481,0.319,1.473
p080,2,31,0.13197826086956524,0.1125,0.06616930779965882,0.295,1.241
p080,2,32,0.13450000000000004,0.1125,0.06882820804163234,0.288,1.248
p080,2,33,0.23702173913043487,0.1765,0.2067743256285229,0.895,2.449
p080,2,34,0.14036956521739133,0.128,0.067555856295415,0.292,1.337
p080,2,35,0.133804347826087,0.128,0.06346989472365529,0.272,1.264
p080,2,36,0.1643260869565218,0.16,0.07571263048830715,0.319,1.601
p080,2,37,0.15108695652173915,0.1435,0.07090018839873309,0.311,1.448
p080,2,38,0.15671739130434786,0.152,0.06911396805067803,0.303,1.52
p080,2,39,0.1589347826086957,0.1445,0.07236954613461016,0.304,1.537
p080,2,40,0.16373913043478264,0.1595,0.07433032423882782,0.319,1.608
p080,2,41,0.17545652173913046,0.16,0.10582453118708433,0.455,1.735
p080,2,42,0.15919565217391307,0.1595,0.07676070162530865,0.336,1.553
p080,2,43,0.14210869565217393,0.136,0.06765475371681647,0.272,1.345
p080,2,44,0.14754347826086958,0.144,0.06715047994260159,0.287,1.409
p080,2,45,0.14773913043478265,0.144,0.0696277195064688,0.303,1.401
p080,2,46,0.1368913043478261,0.127,0.06716091067507433,0.288,1.28
p080,2,47,0.14463043478260873,0.128,0.07163871042193512,0.288,1.408
p080,2,48,0.16434782608695658,0.16,0.07584053955249478,0.319,1.624
p080,2,49,0.15228260869565222,0.1435,0.07166423656142837,0.304,1.489
p080,2,50,0.19367391304347822,0.145,0.17859825236768773,0.791,1.945
p080,2,51,0.1486739130434783,0.1435,0.0709622918168754,0.32,1.416
p080,2,52,0.17967391304347832,0.192,0.08036971633860497,0.367,1.777
p080,2,53,0.15513043478260874,0.144,0.07665292882587424,0.359,1.504
p080,2,54,0.14143478260869569,0.1285,0.06737907758806407,0.288,1.345
p080,2,55,0.17182608695652174,0.1515,0.1189753110425905,0.568,1.72
p080,2,56,0.13308695652173913,0.127,0.0653444977151291,0.288,1.265
p080,2,57,0.13958695652173914,0.127,0.06815002277229798,0.28,1.305
p080,2,58,0.1458913043478261,0.136,0.07085861611872525,0.303,1.361
p080,2,59,0.14343478260869566,0.144,0.06957255275335494,0.319,1.409
p080,2,60,0.1312608695652174,0.112,0.06746503119974531,0.295,1.225
p080,2,61,0.1486956521739131,0.144,0.06907897881417806,0.287,1.425
p080,2,62,0.1541739130434783,0.1515,0.07240696846385439,0.319,1.456
p080,2,63,0.30097826086956525,0.212,0.2728864223755154,1.071,3.193
p080,2,64,0.1389347826086957,0.1285,0.06446063473121941,0.271,1.329
p080,2,65,0.18430434782608698,0.1525,0.13809431069867795,0.639,1.841
p080,2,66,0.15282608695652175,0.144,0.07114970269253917,0.287,1.44
p080,2,67,0.1639782608695652,0.16,0.07736134237903314,0.351,1.617
p080,2,68,0.1778695652173913,0.176,0.08277911940033943,0.384,1.769
