participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p006,1,1,0.26217391304347815,0.1565,0.24874049881109483,0.96,2.72
p006,1,2,0.23091304347826083,0.11599999999999999,0.23073263277240819,0.872,2.351
p006,1,3,0.28669565217391296,0.244,0.24357384183265815,0.928,3.016
p006,1,4,0.25041304347826077,0.168,0.25655049977966926,1.024,2.552
p006,1,5,0.29058695652173905,0.196,0.2758099648580084,0.984,3.024
p006,1,6,0.19919565217391308,0.105,0.18293017727661584,0.656,2.001
p006,1,7,0.2804999999999999,0.16,0.2680202106807122,0.903,2.936
p006,1,8,0.19491304347826088,0.1435,0.152874941786046,0.543,2.031
p006,1,9,0.19450000000000003,0.1605,0.13472238946152276,0.455,1.928
p006,1,10,0.1986086956521739,0.168,0.14010273663135278,0.521,1.96
p006,1,11,0.18376086956521742,0.1635,0.14107920309490596,0.56,1.816
p006,1,12,0.17754347826086964,0.11649999999999999,0.17710708706840356,0.703,1.792
p006,1,13,0.1923478260869565,0.1195,0.16859632490937299,0.568,1.92
p006,1,14,0.15869565217391313,0.096,0.1319634409920191,0.464,1.568
p006,1,15,0.23610869565217385,0.16349999999999998,0.27539920344118396,1.127,2.432
p006,1,16,0.1510869565217392,0.108,0.11715608318003362,0.423,1.464
p006,1,17,0.13291304347826083,0.1235,0.08739789625918579,0.319,1.24
p006,1,18,0.15130434782608695,0.11549999999999999,0.10652675606838925,0.44,1.449
p006,1,19,0.18406521739130435,0.128,0.1817770798623551,0.76,1.808
p006,1,20,0.15408695652173918,0.1235,0.10924789875161221,0.431,1.497
p006,1,21,0.1549782608695653,0.12,0.12007081042829774,0.528,1.488
p006,1,22,0.1457826086956522,0.1325,0.09457058810891313,0.376,1.361
p006,1,23,0.15750000000000006,0.148,0.09140064429629464,0.359,1.487
p006,1,24,0.15443478260869573,0.132,0.10329927442445255,0.407,1.497
p006,1,25,0.13091304347826094,0.108,0.0852048058339321,0.368,1.199
p006,1,26,0.14552173913043487,0.104,0.11615310568965712,0.503,1.368
p006,1,27,0.1541956521739131,0.136,0.09276197007280214,0.335,1.472
p006,1,28,0.1749565217391305,0.144,0.12386210191117811,0.568,1.728
p006,1,29,0.190804347826087,0.11299999999999999,0.20177034465123045,0.783,1.92
p006,1,30,0.1398260869565218,0.096,0.10109056541269783,0.399,1.329
p006,1,31,0.16310869565217395,0.1035,0.1832632870139291,0.768,1.6
p006,1,32,0.1592391304347827,0.1205,0.1275687500539931,0.551,1.575
p006,1,33,0.15039130434782613,0.1,0.14084593288978636,0.608,1.44
p006,1,34,0.23719565217391292,0.124,0.22731257183448889,0.848,2.464
p006,1,35,0.17163043478260873,0.1195,0.1342581855473752,0.527,1.688
p006,1,36,0.20215217391304338,0.1285,0.1920118014187096,0.64,2.128
p006,1,37,0.15850000000000006,0.0915,0.15416783783338928,0.543,1.576
p006,1,38,0.16465217391304357,0.1555,0.10950458486419733,0.424,1.616
p006,1,39,0.1340869565217392,0.12,0.08463354367492741,0.336,1.216
p006,1,40,0.17682608695652174,0.156,0.10985673586748759,0.408,1.744
p006,1,41,0.15339130434782616,0.136,0.09413453215971032,0.408,1.488
p006,1,42,0.17826086956521742,0.124,0.16412710992569263,0.584,1.784
p006,1,43,0.18397826086956523,0.132,0.13557293881571805,0.441,1.872
p006,1,44,0.13576086956521746,0.1195,0.08784283561062874,0.36,1.32
p006,1,45,0.14139130434782618,0.108,0.1030459397573873,0.44,1.4
p006,1,46,0.14602173913043479,0.112,0.11430125675024747,0.439,1.407
p006,1,47,0.1472826086956522,0.0885,0.14194813811052076,0.553,1.464
p006,1,48,0.13434782608695658,0.108,0.09150524390348211,0.384,1.28
p006,1,49,0.15600000000000008,0.128,0.09589253244011119,0.424,1.496
p006,1,50,0.14308695652173917,0.1325,0.08784679241268896,0.336,1.392
p006,1,51,0.15289130434782616,0.1285,0.10021737003154019,0.392,1.505
p006,1,52,0.2737391304347826,0.1355,0.3750595469630335,1.471,2.88
p006,1,53,0.13356521739130442,0.113,0.09316047139184995,0.36,1.239
p006,1,54,0.17806521739130438,0.124,0.1404104146460041,0.512,1.768
p006,1,55,0.2064565217391305,0.1315,0.19074354004168226,0.736,2.12
p006,1,56,0.24171739130434772,0.1035,0.306757933016571,1.193,2.488
p006,1,57,0.14721739130434788,0.1195,0.10893156119396523,0.407,1.392
p006,1,58,0.2523043478260869,0.11599999999999999,0.331217408933583,1.224,2.647
p006,1,59,0.2234565217391303,0.1275,0.2941216457727607,1.192,2.272
p006,1,60,0.1403260869565218,0.104,0.09963757754935325,0.392,1.344
p006,1,61,0.143304347826087,0.132,0.08844053107162964,0.344,1.376
p006,1,62,0.27347826086956517,0.21150000000000002,0.26341194937296175,1.111,2.848
p006,1,63,0.22678260869565214,0.156,0.20433848966234414,0.744,2.344
p006,1,64,0.1890652173913044,0.168,0.1269205179409387,0.503,1.891
p006,1,65,0.19002173913043482,0.192,0.10370117092030132,0.376,1.887
p006,1,66,0.2366521739130435,0.14,0.23839176135944376,0.992,2.415
p006,1,67,0.17006521739130437,0.124,0.1526116934756549,0.672,1.704
p006,1,68,0.1695434782608696,0.112,0.13285509341162133,0.465,1.64
p006,1,69,0.1641956521739131,0.124,0.1331941973319354,0.48,1.576
p006,1,70,0.14278260869565224,0.124,0.08488473571548612,0.319,1.36
p006,1,71,0.16817391304347834,0.108,0.1500789872549083,0.592,1.672
p006,1,72,0.17391304347826092,0.128,0.1361203431750264,0.528,1.72
p006,1,73,0.15250000000000008,0.132,0.10910805042097795,0.416,1.448
p006,1,74,0.1483478260869566,0.11199999999999999,0.1110757934207898,0.415,1.44
p006,1,75,0.16726086956521743,0.1,0.14669218486834695,0.544,1.656
p006,1,76,0.1741956521739131,0.11549999999999999,0.15699492130005244,0.624,1.704
p006,1,77,0.1618478260869566,0.11199999999999999,0.13194409041396696,0.464,1.583
p006,1,78,0.22710869565217381,0.1285,0.21334669002571274,0.657,2.288
p006,1,79,0.21636956521739129,0.1805,0.16830347704807952,0.584,2.183
p006,1,80,0.15752173913043474,0.1125,0.13540273083253607,0.505,1.521
p006,1,81,0.1902391304347826,0.1235,0.16090427586095457,0.569,1.928
p006,1,82,0.1596086956521739,0.104,0.13097658455038094,0.552,1.569
p006,1,83,0.17867391304347824,0.124,0.15049002245964144,0.608,1.72
p006,1,84,0.18910869565217386,0.11249999999999999,0.2029902272700579,0.816,1.913
p006,1,85,0.15793478260869567,0.1275,0.10065527577361656,0.422,1.495
p006,1,86,0.15528260869565222,0.1205,0.11512633891965592,0.416,1.465
p006,1,87,0.16121739130434784,0.108,0.1349048904547164,0.561,1.592
p006,1,88,0.19026086956521746,0.1085,0.18941505686749388,0.712,1.921
p006,1,89,0.22076086956521737,0.164,0.16532704084566027,0.544,2.256
p006,1,90,0.2017391304347826,0.1555,0.15434772212012557,0.503,2.015
p006,1,91,0.15171739130434786,0.104,0.12565696921796055,0.447,1.464
p006,1,92,0.19854347826086957,0.136,0.15979830433278336,0.527,2.016
p006,1,93,0.19150000000000006,0.103,0.22835681144501324,0.927,1.912
