participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p027,1,1,0.4649565217391305,0.244,0.4110279772322473,1.275,5.043
p027,1,2,0.5326739130434782,0.222,0.5360925315796322,1.442,5.859
p027,1,3,0.42665217391304333,0.2405,0.3967266743064804,1.234,4.575
p027,1,4,0.4210217391304349,0.18,0.6103953359779012,2.265,4.554
p027,1,5,0.3984565217391306,0.173,0.48713168224352915,1.65,4.342
p027,1,6,0.34836956521739126,0.1605,0.3776844278668901,1.381,3.695
p027,1,7,0.40552173913043477,0.214,0.4661124203513538,1.499,4.431
p027,1,8,0.48486956521739133,0.2145,0.563940525181538,1.719,5.323
p027,1,9,0.41115217391304343,0.155,0.5506717097182839,1.798,4.492
p027,1,10,0.3275,0.1965,0.3841946121433772,1.529,3.522
p027,1,11,0.3790869565217391,0.176,0.4135376283342414,1.498,4.109
p027,1,12,0.3649130434782609,0.1955,0.36205910052162943,1.251,3.942
p027,1,13,0.2635434782608696,0.177,0.30077756317929916,1.212,2.772
p027,1,14,0.35336956521739127,0.1645,0.38556811525019097,1.213,3.835
p027,1,15,0.37595652173913036,0.16999999999999998,0.42046677535656013,1.416,4.076
p027,1,16,0.30767391304347835,0.178,0.32818897363479316,1.268,3.298
p027,1,17,0.3594565217391305,0.1765,0.36387535756823464,1.184,3.885
p027,1,18,0.3769999999999999,0.178,0.5635017894085755,2.151,4.052
p027,1,19,0.42378260869565226,0.216,0.45945343921003834,1.747,4.607
p027,1,20,0.4061304347826087,0.2545,0.38322442561307785,1.163,4.43
p027,1,21,0.24206521739130443,0.1805,0.18115817547398408,0.606,2.572
p027,1,22,0.20721739130434774,0.17099999999999999,0.161973922872854,0.659,2.141
p027,1,23,0.23149999999999996,0.147,0.20640066214364072,0.704,2.42
p027,1,24,0.2618043478260869,0.161,0.23903469014305734,0.83,2.798
p027,1,25,0.2508478260869565,0.181,0.20952920426425886,0.748,2.62
p027,1,26,0.36480434782608695,0.223,0.3392384687020961,1.257,3.976
p027,1,27,0.23552173913043487,0.178,0.23691749516848312,1.022,2.452
p027,1,28,0.22341304347826083,0.14400000000000002,0.18705193290598396,0.656,2.303
p027,1,29,0.33915217391304353,0.178,0.386270657406108,1.339,3.644
p027,1,30,0.3060652173913043,0.1735,0.320043497194707,1.213,3.261
p027,1,31,0.1840217391304348,0.1475,0.1311500394595501,0.53,1.859
p027,1,32,0.22626086956521738,0.1345,0.20787607791209634,0.76,2.349
p027,1,33,0.3149347826086956,0.163,0.3409499410746988,1.277,3.365
p027,1,34,0.26571739130434774,0.14200000000000002,0.2586113912626844,0.822,2.793
p027,1,35,0.24839130434782608,0.174,0.2240044124824201,0.813,2.598
p027,1,36,0.26145652173913037,0.1605,0.3112679950369127,1.231,2.761
p027,1,37,0.18986956521739132,0.157,0.13986876526796305,0.569,1.933
p027,1,38,0.23445652173913037,0.18,0.20723981883816944,0.861,2.454
p027,1,39,0.26391304347826083,0.202,0.22331699702311125,0.935,2.77
p027,1,40,0.22069565217391307,0.176,0.16693044054538506,0.69,2.268
p027,1,41,0.22093478260869562,0.137,0.2019859623476524,0.721,2.294
p027,1,42,0.29295652173913045,0.132,0.3371123753634512,1.059,3.118
p027,1,43,0.3151956521739129,0.1475,0.5411205501165651,2.11,3.365
p027,1,44,0.2518913043478261,0.154,0.2602164251593379,0.882,2.643
p027,1,45,0.3550217391304348,0.1445,0.5041341747824432,1.62,3.857
p027,1,46,0.2877608695652174,0.11699999999999999,0.3856905025640584,1.312,3.072
p027,1,47,0.4293695652173913,0.168,0.6393133246328752,2.317,4.69
p027,1,48,0.19056521739130436,0.15699999999999997,0.14354134552245265,0.612,1.888
p027,1,49,0.38973913043478264,0.21250000000000002,0.3964962902885226,1.417,4.218
p027,1,50,0.19073913043478258,0.163,0.14610124872576227,0.61,1.935
p027,1,51,0.34376086956521734,0.1295,0.4734412639755671,1.79,3.684
p027,1,52,0.22284782608695644,0.1685,0.1926622799259891,0.743,2.295
p027,1,53,0.2777173913043477,0.1295,0.32531507209975025,1.226,2.905
p027,1,54,0.4917608695652174,0.1915,0.6539435988178053,2.328,5.343
p027,1,55,0.4265217391304349,0.2085,0.525067265072049,2.106,4.55
p027,1,56,0.36736956521739134,0.185,0.38813126981563295,1.184,3.958
p027,1,57,0.23891304347826087,0.1455,0.2501570019085309,0.964,2.458
p027,1,58,0.20552173913043467,0.162,0.15606718483901375,0.579,2.081
p027,1,59,0.3652391304347827,0.2115,0.3813283906895653,1.443,3.913
p027,1,60,0.2550652173913044,0.158,0.2387058070488454,0.84,2.673
p027,1,61,0.2450434782608695,0.16799999999999998,0.2408696241650462,0.947,2.561
p027,1,62,0.3725869565217393,0.18,0.4690106170836627,1.61,4.025
p027,1,63,0.3459782608695652,0.1535,0.4804663239039726,1.769,3.72
p027,1,64,0.32704347826086944,0.1905,0.3280199151489121,1.024,3.479
p027,1,65,0.25067391304347825,0.1815,0.2172293262734954,0.785,2.594
p027,1,66,0.31447826086956526,0.186,0.390083907733277,1.557,3.346
p027,1,67,0.2883695652173913,0.212,0.23413750553378787,0.81,3.016
p027,1,68,0.23534782608695656,0.1825,0.20611326092346027,0.871,2.421
