participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p037,1,1,0.6222391304347825,0.361,0.5667487071899232,1.734,6.746
p037,1,2,0.6084347826086954,0.495,0.4019586298322482,1.389,6.498
p037,1,3,0.5523478260869567,0.3435,0.590223995799384,2.303,5.937
p037,1,4,0.518413043478261,0.304,0.6038515114049868,2.415,5.561
p037,1,5,0.5867826086956521,0.368,0.4774215892825161,1.511,6.281
p037,1,6,0.5682826086956522,0.4515,0.4163955204713411,1.598,6.054
p037,1,7,0.6769347826086958,0.46799999999999997,0.49383440329162587,1.606,7.369
p037,1,8,0.5898260869565217,0.355,0.6491314300868277,2.494,6.313
p037,1,9,0.42430434782608695,0.3005,0.36669065797664246,1.388,4.433
p037,1,10,0.4625652173913044,0.378,0.4144252594282519,1.799,4.873
p037,1,11,0.41756521739130437,0.32,0.42170851714181873,1.807,4.392
p037,1,12,0.221804347826087,0.213,0.10585201820680656,0.454,2.17
p037,1,13,0.2906521739130435,0.269,0.16032747285080196,0.718,2.96
p037,1,14,0.2921739130434783,0.269,0.16626328576458702,0.734,2.971
p037,1,15,0.36367391304347824,0.315,0.2247561695455595,0.91,3.737
p037,1,16,0.32060869565217387,0.305,0.1752881409769348,0.792,3.257
p037,1,17,0.30678260869565216,0.295,0.16326269398235718,0.71,3.122
p037,1,18,0.2373043478260869,0.2325,0.10787809366033235,0.455,2.393
p037,1,19,0.31673913043478263,0.235,0.23212156152255978,0.974,3.259
p037,1,20,0.32741304347826095,0.2925,0.20568536663630008,0.936,3.363
p037,1,21,0.27747826086956523,0.2595,0.15775279383057741,0.638,2.792
p037,1,22,0.284304347826087,0.2435,0.2208567026191133,0.999,2.857
p037,1,23,0.37271739130434783,0.3205,0.225429729188349,0.9,3.881
p037,1,24,0.26686956521739125,0.255,0.12816787753145434,0.512,2.681
p037,1,25,0.3253478260869566,0.248,0.2442063078074497,1.056,3.355
p037,1,26,0.24826086956521734,0.2395,0.12248164212242109,0.527,2.456
p037,1,27,0.31786956521739135,0.267,0.22726564082057044,1.016,3.234
p037,1,28,0.2677608695652175,0.2345,0.15057049803738798,0.639,2.691
p037,1,29,0.2973913043478261,0.2575,0.1860865364120049,0.822,3.026
p037,1,30,0.2859565217391304,0.248,0.1607254327550544,0.734,2.895
p037,1,31,0.33778260869565213,0.28800000000000003,0.2203658486389777,0.904,3.505
p037,1,32,0.28782608695652173,0.2605,0.17247187266306174,0.727,2.907
p037,1,33,0.32304347826086965,0.3,0.18455062015871465,0.84,3.276
p037,1,34,0.2920434782608695,0.2775,0.15372644629293644,0.621,2.961
p037,1,35,0.34828260869565214,0.2485,0.35206474550024824,1.527,3.609
p037,1,36,0.2846956521739129,0.2285,0.2037369621802929,0.959,2.856
p037,1,37,0.4032826086956521,0.38,0.2755696857254463,1.184,4.216
p037,1,38,0.25958695652173924,0.2195,0.16155185972820776,0.767,2.578
p037,1,39,0.32017391304347825,0.273,0.23018633074077918,0.982,3.265
p037,1,40,0.26800000000000007,0.24,0.1593133878729454,0.686,2.681
p037,1,41,0.23115217391304355,0.20450000000000002,0.1364660262794459,0.638,2.306
p037,1,42,0.2832826086956522,0.236,0.1827834982879385,0.782,2.839
p037,1,43,0.2949130434782609,0.2395,0.1953701701428407,0.845,2.958
p037,1,44,0.24752173913043476,0.2235,0.149702777994032,0.671,2.465
p037,1,45,0.32615217391304346,0.2165,0.26844332879203175,0.983,3.396
p037,1,46,0.25504347826086965,0.216,0.15571440474603057,0.727,2.513
p037,1,47,0.23341304347826086,0.216,0.11884117806494826,0.542,2.313
p037,1,48,0.30313043478260876,0.2485,0.2153819974624571,0.965,3.137
p037,1,49,0.35319565217391297,0.2555,0.36981596741954526,1.592,3.699
p037,1,50,0.3795,0.295,0.2921009528684675,1.158,3.962
p037,1,51,0.29445652173913045,0.2625,0.16971842125142836,0.725,3.003
p037,1,52,0.4367608695652174,0.351,0.43800056746704025,1.855,4.61
p037,1,53,0.5055434782608694,0.35,0.49706711849593815,1.774,5.362
p037,1,54,0.30702173913043485,0.3035,0.17008487935020816,0.719,3.13
p037,1,55,0.31934782608695644,0.298,0.1854821006508061,0.728,3.266
p037,1,56,0.3140652173913044,0.301,0.15929893661832606,0.696,3.201
p037,1,57,0.28452173913043477,0.2955,0.12296444637562423,0.534,2.85
p037,1,58,0.34913043478260875,0.2805,0.28854266841766146,1.286,3.594
p037,1,59,0.364195652173913,0.3875,0.1684254691171825,0.711,3.769
p037,1,60,0.3777608695652174,0.246,0.3439439350167155,1.198,3.898
p037,1,61,0.35095652173913033,0.27549999999999997,0.2524581335167159,1.048,3.608
p037,1,62,0.2766739130434783,0.2405,0.167487718202835,0.717,2.785
p037,1,63,0.26967391304347826,0.257,0.13418363111759712,0.559,2.655
p037,1,64,0.22721739130434782,0.2245,0.111618380215502,0.526,2.241
p037,1,65,0.3059565217391305,0.251,0.20417149180929461,0.767,3.155
p037,1,66,0.2771521739130434,0.253,0.14857754688920372,0.609,2.763
p037,1,67,0.26380434782608697,0.223,0.18902211740842714,0.872,2.65
p037,1,68,0.24806521739130438,0.223,0.1565363148742046,0.743,2.464
p037,1,69,0.22993478260869576,0.224,0.13046436757877405,0.559,2.29
p037,1,70,0.25267391304347825,0.24,0.14015547784876084,0.703,2.545
p037,1,71,0.36247826086956514,0.2555,0.2814637722202695,1.11,3.746
p037,1,72,0.3655434782608696,0.312,0.2652848956224433,1.231,3.754
p037,1,73,0.27504347826086956,0.249,0.1493540099557259,0.673,2.753
p037,1,74,0.26065217391304357,0.2535,0.14412667536138007,0.566,2.624
p037,1,75,0.5419565217391302,0.3475,0.46575505992464605,1.623,5.728
p037,1,76,0.4602826086956521,0.2925,0.49902944304334856,2.007,4.81
p037,1,77,0.5009565217391304,0.353,0.5006411869469319,1.999,5.362
p037,1,78,0.472282608695652,0.328,0.4127291101406441,1.646,4.977
p037,1,79,0.5780434782608697,0.3685,0.5637400487033694,2.128,6.154
p037,1,80,0.29297826086956513,0.241,0.19947380659351796,0.87,2.956
p037,1,81,0.3398260869565219,0.26,0.24866115314243517,1.063,3.481
p037,1,82,0.4069565217391303,0.261,0.3658901448080186,1.496,4.209
p037,1,83,0.3811521739130434,0.2555,0.33861764523107146,1.417,3.898
p037,1,84,0.3381739130434783,0.26949999999999996,0.274741519278501,1.198,3.482
p037,1,85,0.5486521739130436,0.383,0.5446653291452898,2.175,5.825
p037,1,86,0.27319565217391306,0.2795,0.12984069205765064,0.598,2.729
p037,1,87,0.36667391304347835,0.28800000000000003,0.3634822358091138,1.566,3.825
p037,1,88,0.3521304347826087,0.324,0.23325204381104359,1.054,3.618
p037,1,89,0.5066521739130433,0.3265,0.4405585453535749,1.495,5.33
p037,1,90,0.3086521739130435,0.2535,0.22146193225837602,1.005,3.129
p037,1,91,0.3266956521739129,0.2645,0.22331799644505115,0.912,3.362
p037,1,92,0.41315217391304343,0.2935,0.3194422199460459,1.192,4.338
p037,1,93,0.3946956521739131,0.3265,0.2909519142833069,1.11,4.088
p037,1,94,0.27884782608695646,0.2685,0.15276473813479113,0.647,2.81
p037,1,95,0.27830434782608704,0.24,0.1598725700279538,0.702,2.786
p037,1,96,0.25939130434782603,0.24,0.1410040942291109,0.592,2.569
p037,1,97,0.29491304347826086,0.28400000000000003,0.16811541354239773,0.784,2.97
p037,1,98,0.3423913043478261,0.3395,0.17783543932034715,0.791,3.461
p037,1,99,0.271195652173913,0.2475,0.14551450780137468,0.615,2.713
p037,1,100,0.3720869565217393,0.3145,0.23056768840667607,0.895,3.874
p037,2,1,0.6593478260869565,0.391,0.7356447879964081,2.656,7.089
p037,2,2,0.48326086956521724,0.3225,0.48017646917138046,1.822,5.145
p037,2,3,0.4088695652173913,0.3305,0.3200459417504273,1.421,4.255
p037,2,4,0.36791304347826087,0.3125,0.2654387417161721,1.207,3.803
p037,2,5,0.21421739130434786,0.222,0.0921474453841302,0.398,2.073
p037,2,6,0.2281956521739131,0.2255,0.10245966568258673,0.47,2.227
p037,2,7,0.2753478260869565,0.23299999999999998,0.18731070057720844,0.872,2.747
p037,2,8,0.23236956521739136,0.208,0.13197143776769818,0.67,2.282
p037,2,9,0.25045652173913047,0.2405,0.13871196480024336,0.566,2.49
p037,2,10,0.30458695652173917,0.26,0.24557457125750864,1.152,3.072
p037,2,11,0.2269130434782609,0.215,0.10873041608327685,0.47,2.226
p037,2,12,0.5514782608695653,0.3065,0.5017084030979853,1.734,5.952
p037,2,13,0.21091304347826087,0.20350000000000001,0.0977645302839558,0.432,2.065
p037,2,14,0.21499999999999997,0.212,0.10213259355693786,0.415,2.097
p037,2,15,0.2773260869565217,0.2555,0.16797579909655322,0.79,2.778
p037,2,16,0.23332608695652174,0.224,0.1167047660357491,0.471,2.328
p037,2,17,0.2070217391304348,0.2005,0.09772830572116982,0.454,2.032
p037,2,18,0.21065217391304347,0.1915,0.10947779427634412,0.552,2.04
