participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p021,1,1,0.12069565217391305,0.11699999999999999,0.06772915655272105,0.274,1.139
p021,1,2,0.1161086956521739,0.102,0.06431803903204401,0.267,1.006
p021,1,3,0.11593478260869565,0.108,0.06829328978715032,0.275,0.981
p021,1,4,0.11917391304347828,0.10400000000000001,0.07773725100128455,0.336,1.039
p021,1,5,0.11417391304347828,0.10400000000000001,0.06146084728339067,0.253,1.01
p021,1,6,0.12315217391304349,0.111,0.06662097347142411,0.291,1.095
p021,1,7,0.1274130434782609,0.1145,0.0722703492564033,0.311,1.113
p021,1,8,0.12084782608695653,0.1125,0.07871240686936896,0.29,1.041
p021,1,9,0.1228913043478261,0.1085,0.06997213040787328,0.284,1.062
p021,1,10,0.1294782608695652,0.1075,0.09029131596743085,0.404,1.121
p021,1,11,0.1178695652173913,0.10200000000000001,0.07070678380015824,0.283,0.999
p021,1,12,0.11641304347826086,0.1025,0.07165180499764322,0.288,0.965
p021,1,13,0.11876086956521735,0.10300000000000001,0.07391682556393554,0.288,1.018
p021,1,14,0.11826086956521743,0.10250000000000001,0.06988639504624906,0.268,1.001
p021,1,15,0.11502173913043477,0.104,0.07362472082737029,0.269,0.996
p021,1,16,0.1137826086956522,0.103,0.06600670438792253,0.261,1.0
p021,1,17,0.10006521739130435,0.1,0.4529796366369347,1.15,0.851
p021,1,18,0.1187391304347826,0.107,0.0738444114435837,0.275,1.022
p021,1,19,0.12069565217391308,0.1095,0.07262808442567513,0.323,1.02
p021,1,20,0.12313043478260871,0.112,0.07674245781129163,0.307,1.071
p021,1,21,0.10654347826086959,0.095,0.07331930366455394,0.264,0.896
p021,1,22,0.11502173913043479,0.1035,0.07666448957211322,0.279,0.97
p021,1,23,0.11293478260869572,0.104,0.0657403654703403,0.26,0.964
p021,1,24,0.10667391304347829,0.1015,0.0713106052102977,0.267,0.882
p021,1,25,0.10826086956521744,0.0905,0.06510075431637016,0.25,0.951
p021,1,26,0.10499999999999998,0.0985,0.0668278052576587,0.254,0.93
p021,1,27,0.10543478260869567,0.0945,0.0792171844920064,0.269,0.938
p021,1,28,0.10334782608695653,0.0985,0.06715660549667284,0.25,0.903
p021,1,29,0.11093478260869567,0.10650000000000001,0.06654201752741162,0.243,0.976
p021,1,30,0.11219565217391302,0.1045,0.06909755408606247,0.271,0.925
p021,1,31,0.10893478260869563,0.0965,0.06999219073071669,0.259,0.921
p021,1,32,0.11830434782608694,0.1115,0.06892600527303575,0.284,1.006
p021,1,33,0.11736956521739131,0.1085,0.07192507172070797,0.29,0.999
p021,1,34,0.11702173913043476,0.11699999999999999,0.07668622623839297,0.297,0.986
p021,1,35,0.12223913043478261,0.105,0.085265646275523,0.386,1.049
p021,1,36,0.11147826086956523,0.0995,0.06859340400114115,0.25,0.978
p021,1,37,0.11489130434782611,0.106,0.07470273779331268,0.277,0.992
p021,1,38,0.12365217391304348,0.1075,0.08294126901778266,0.324,1.096
p021,1,39,0.1129130434782609,0.10200000000000001,0.08401609001639217,0.291,0.96
p021,1,40,0.14269565217391306,0.1345,0.09535497879332955,0.355,1.285
p021,1,41,0.12423913043478259,0.102,0.09646488935994824,0.404,1.116
p021,1,42,0.1301086956521739,0.1145,0.09878444057888415,0.352,1.148
p021,1,43,0.11267391304347828,0.1,0.06692451945548676,0.259,0.985
p021,1,44,0.13082608695652173,0.1075,0.10127768304086347,0.467,1.168
p021,1,45,0.11989130434782612,0.109,0.09116681371368265,0.409,1.005
p021,1,46,0.12404347826086957,0.11699999999999999,0.07728560496172308,0.278,1.021
p021,1,47,0.10952173913043482,0.104,0.0721220382809381,0.265,0.909
p021,1,48,0.118804347826087,0.1,0.07255729370342597,0.28,1.003
p021,1,49,0.15780434782608693,0.1195,0.13453353478102154,0.596,1.443
p021,1,50,0.11558695652173913,0.0985,0.06690642755602169,0.251,1.005
p021,1,51,0.11386956521739132,0.1025,0.07096653630664469,0.262,0.948
p021,1,52,0.11189130434782607,0.1005,0.07101524977413719,0.265,0.961
p021,1,53,0.11213043478260869,0.095,0.07227343409138878,0.273,0.965
p021,1,54,0.10795652173913042,0.092,0.07048970185518484,0.292,0.897
p021,1,55,0.11295652173913043,0.093,0.06914202983609226,0.252,0.984
p021,1,56,0.11704347826086957,0.104,0.06238089327198376,0.251,1.044
p021,1,57,0.11041304347826086,0.1015,0.07018248470537566,0.269,0.948
p021,1,58,0.1444130434782609,0.1205,0.12913740762578896,0.509,1.248
p021,1,59,0.11541304347826087,0.106,0.06863189284127202,0.26,1.009
p021,1,60,0.1090217391304348,0.098,0.06942253528788113,0.251,0.923
p021,1,61,0.11219565217391306,0.098,0.07637324126077359,0.31,0.924
p021,1,62,0.10726086956521741,0.1015,0.08045328106909382,0.328,0.832
p021,1,63,0.11439130434782606,0.1055,0.06749567171665967,0.267,1.008
p021,1,64,0.11439130434782606,0.1045,0.06592267465611833,0.254,1.013
p021,1,65,0.11165217391304348,0.0965,0.07644205282181743,0.288,0.94
p021,1,66,0.109804347826087,0.0925,0.07080006891560281,0.252,0.926
p021,1,67,0.12334782608695648,0.109,0.08566633395299965,0.323,1.073
p021,1,68,0.11913043478260867,0.109,0.07412500213847542,0.287,1.045
p021,1,69,0.11917391304347828,0.104,0.07385670942148755,0.279,1.008
p021,1,70,0.11778260869565217,0.1065,0.07018069156540875,0.259,0.983
p021,1,71,0.12402173913043484,0.12,0.08970457417556434,0.336,1.04
p021,1,72,0.11810869565217391,0.1005,0.07980120529885348,0.3,1.078
p021,1,73,0.12097826086956523,0.1095,0.07429744698183999,0.278,1.043
p021,1,74,0.15097826086956523,0.109,0.13059019686373174,0.585,1.426
p021,1,75,0.12363043478260873,0.1095,0.07122931939888928,0.279,1.085
p021,1,76,0.12973913043478263,0.11599999999999999,0.07829699434634446,0.329,1.136
p021,1,77,0.1319782608695652,0.1225,0.07122530422085017,0.309,1.174
p021,1,78,0.12128260869565215,0.1015,0.07051009795088557,0.286,1.066
p021,1,79,0.1123913043478261,0.0995,0.07404667544817618,0.262,0.943
p021,1,80,0.12036956521739132,0.0985,0.07129729890337974,0.29,1.09
p021,1,81,0.12234782608695656,0.1155,0.06758310682783394,0.277,1.073
p021,1,82,0.12402173913043477,0.1045,0.07053903226203043,0.297,1.087
p021,1,83,0.1855,0.114,0.22924249654508266,0.958,1.824
p021,1,84,0.1116739130434782,0.0995,0.05982717864271911,0.241,1.013
p021,1,85,0.1175869565217391,0.1085,0.06786574199990794,0.27,1.017
p021,1,86,0.11854347826086957,0.107,0.0657556779201915,0.258,1.042
p021,1,87,0.15773913043478263,0.14200000000000002,0.09543780634123489,0.393,1.479
p021,1,88,0.15489130434782614,0.1325,0.11429576219632401,0.535,1.48
p021,1,89,0.13110869565217395,0.099,0.1063804970139148,0.477,1.132
p021,1,90,0.12341304347826088,0.1085,0.07035610250305435,0.311,1.08
p021,1,91,0.11971739130434782,0.10500000000000001,0.06804693251098531,0.258,1.105
p021,1,92,0.12189130434782607,0.11,0.07176450012548594,0.306,1.067
p021,1,93,0.12743478260869562,0.11649999999999999,0.06727741974637158,0.285,1.144
p021,1,94,0.11547826086956524,0.1,0.07233064177186896,0.279,0.99
p021,1,95,0.12152173913043482,0.111,0.07070871048980058,0.284,1.038
p021,1,96,0.1209130434782609,0.113,0.07646083270013522,0.3,1.035
p021,1,97,0.130804347826087,0.111,0.08657241530526592,0.337,1.137
p021,1,98,0.11793478260869567,0.1045,0.0739754920899597,0.294,1.023
p021,1,99,0.12154347826086959,0.112,0.07368030236448368,0.284,1.052
p021,1,100,0.1181739130434783,0.102,0.0731586721062365,0.291,1.019
p021,2,1,0.1201521739130435,0.10250000000000001,0.06359453763800241,0.261,1.092
p021,2,2,0.11745652173913045,0.098,0.0637870437982647,0.265,1.07
p021,2,3,0.11023913043478266,0.097,0.06073373025212731,0.243,0.981
p021,2,4,0.1056304347826087,0.0965,0.05559710571829444,0.238,0.932
p021,2,5,0.10843478260869564,0.0955,0.0585740375456237,0.24,0.964
p021,2,6,0.1112608695652174,0.10350000000000001,0.057388126833425014,0.235,0.989
p021,2,7,0.12684782608695655,0.1055,0.0683871226966352,0.29,1.155
p021,2,8,0.11550000000000005,0.101,0.07041803746200259,0.268,1.038
p021,2,9,0.10897826086956518,0.0995,0.06168071520353281,0.251,0.931
p021,2,10,0.10682608695652175,0.1045,0.06351668349438282,0.244,0.89
p021,2,11,0.10441304347826089,0.0985,0.0712951848419128,0.268,0.882
p021,2,12,0.1032608695652174,0.0915,0.06422925424951838,0.245,0.888
p021,2,13,0.10471739130434785,0.098,0.060565359752356523,0.239,0.898
p021,2,14,0.10173913043478262,0.0915,0.06859492523587982,0.248,0.853
p021,2,15,0.10265217391304347,0.089,0.06525240477179683,0.257,0.913
p021,2,16,0.11184782608695654,0.109,0.06773903105671364,0.279,1.013
p021,2,17,0.10804347826086952,0.1,0.06366892021203267,0.252,0.931
p021,2,18,0.11080434782608696,0.0985,0.06502909419473286,0.25,0.956
p021,2,19,0.10239130434782609,0.0955,0.07725584573663724,0.295,0.863
p021,2,20,0.10304347826086956,0.0925,0.07135730330035964,0.255,0.874
p021,2,21,0.10823913043478264,0.103,0.07680774983543398,0.28,0.898
p021,2,22,0.11206521739130436,0.109,0.059288148403056094,0.239,0.999
p021,2,23,0.10663043478260868,0.1005,0.060888006005799855,0.233,0.926
p021,2,24,0.11326086956521744,0.108,0.06318770442371019,0.26,1.012
p021,2,25,0.11308695652173913,0.0985,0.06493580627972573,0.259,0.999
p021,2,26,0.10617391304347827,0.0955,0.05736948641058671,0.226,0.929
p021,2,27,0.10847826086956525,0.099,0.06106016673210659,0.279,0.951
p021,2,28,0.10763043478260868,0.0965,0.062366072933447536,0.259,0.933
p021,2,29,0.10382608695652178,0.096,0.06717218483463923,0.256,0.882
p021,2,30,0.11204347826086955,0.1015,0.06529895575878994,0.28,1.001
p021,2,31,0.10828260869565219,0.099,0.059820346981971584,0.243,0.953
p021,2,32,0.10545652173913045,0.093,0.06526585172175557,0.242,0.902
p021,2,33,0.11002173913043477,0.0975,0.07173856521516467,0.258,0.916
p021,2,34,0.11619565217391303,0.10200000000000001,0.07649012124021635,0.311,0.994
p021,2,35,0.10860869565217389,0.094,0.06620959254464218,0.245,0.956
