participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p033,1,1,0.4388478260869563,0.1485,0.5115667857948777,1.6,4.768
p033,1,2,0.2904347826086955,0.14,0.35790151669443077,1.192,2.976
p033,1,3,0.32,0.12,0.3370481007545098,1.064,3.4
p033,1,4,0.31617391304347814,0.104,0.415088708288713,1.296,3.368
p033,1,5,0.26034782608695656,0.14,0.27017798392017267,0.92,2.688
p033,1,6,0.3608478260869564,0.168,0.3879034225388986,1.36,3.8
p033,1,7,0.23113043478260864,0.132,0.21352143880865423,0.784,2.36
p033,1,8,0.2839347826086957,0.192,0.23557677702693053,0.8,2.952
p033,1,9,0.20278260869565215,0.128,0.22168465220703618,0.96,2.04
p033,1,10,0.2622608695652175,0.16,0.26161026439110263,0.936,2.728
p033,1,11,0.21402173913043476,0.1635,0.1737911248380186,0.744,2.176
p033,1,12,0.24017391304347827,0.18,0.21697878076979746,0.952,2.504
p033,1,13,0.3481739130434783,0.2,0.35523659123011564,1.376,3.704
p033,1,14,0.35493478260869554,0.24,0.37902403337307805,1.544,3.8
p033,1,15,0.20289130434782612,0.216,0.08564558190871899,0.376,2.024
p033,1,16,0.28210869565217406,0.20400000000000001,0.22330330427578338,0.816,2.944
p033,1,17,0.2222173913043478,0.20400000000000001,0.12012954360346506,0.543,2.256
p033,1,18,0.30191304347826087,0.26,0.19542453230361576,0.776,3.184
p033,1,19,0.2615652173913044,0.20400000000000001,0.19573311219037384,0.88,2.688
p033,1,20,0.20243478260869568,0.188,0.11346181975035831,0.48,2.016
p033,1,21,0.19654347826086965,0.184,0.10163435694723166,0.456,1.969
p033,1,22,0.21530434782608696,0.172,0.15169397110487026,0.68,2.16
p033,1,23,0.21913043478260877,0.164,0.1682282323638075,0.672,2.208
p033,1,24,0.16365217391304357,0.152,0.08145706909949676,0.352,1.584
p033,1,25,0.24417391304347832,0.184,0.17699708777865697,0.72,2.52
p033,1,26,0.20726086956521741,0.172,0.17868152112162622,0.808,2.047
p033,1,27,0.22523913043478255,0.148,0.21824015159478774,0.856,2.248
p033,1,28,0.19445652173913047,0.1885,0.1006361336745713,0.44,1.912
p033,1,29,0.39860869565217383,0.18,0.42418609533819096,1.304,4.28
p033,1,30,0.1439782608695653,0.148,0.06954406728604526,0.288,1.368
p033,1,31,0.14713043478260876,0.144,0.068990050392358,0.312,1.368
p033,1,32,0.22291304347826085,0.132,0.22035464607833705,0.784,2.264
p033,1,33,0.1697391304347827,0.144,0.11583176205794883,0.568,1.672
p033,1,34,0.19443478260869568,0.176,0.11108028171330521,0.528,1.952
p033,1,35,0.1478260869565218,0.136,0.07370309939143253,0.32,1.424
p033,1,36,0.20454347826086966,0.144,0.17070308290150266,0.72,2.064
p033,1,37,0.17356521739130445,0.16,0.10599615342578617,0.44,1.712
p033,1,38,0.2048695652173913,0.1765,0.14448492557982223,0.656,2.048
p033,1,39,0.1791304347826088,0.132,0.16939927963845947,0.752,1.784
p033,1,40,0.16921739130434793,0.164,0.08670509738788994,0.408,1.664
p033,1,41,0.14226086956521747,0.12,0.0804239971878512,0.384,1.392
p033,1,42,0.29547826086956497,0.136,0.5493576749918615,2.128,3.128
p033,1,43,0.20852173913043479,0.104,0.24743679229972024,0.952,2.096
p033,1,44,0.16834782608695661,0.12,0.13901450242351684,0.568,1.664
p033,1,45,0.295478260869565,0.168,0.3176643748871815,1.256,3.136
p033,1,46,0.24293478260869564,0.152,0.2224530314644632,0.816,2.504
p033,1,47,0.12000000000000006,0.1,0.06534149608871158,0.296,1.136
p033,1,48,0.21321739130434786,0.112,0.2516588442972817,1.032,2.144
p033,1,49,0.2328913043478261,0.1045,0.2715002130763125,0.904,2.4
p033,1,50,0.24489130434782594,0.136,0.25096190310801,0.936,2.512
p033,1,51,0.17795652173913049,0.128,0.15035099031883717,0.647,1.768
p033,1,52,0.2438913043478261,0.1525,0.3136027372514376,1.303,2.529
p033,1,53,0.11450000000000003,0.1,0.061459923708236254,0.263,1.065
p033,1,54,0.3162391304347825,0.152,0.3530587728713865,1.2,3.408
p033,1,55,0.19617391304347828,0.128,0.208593097185014,0.872,1.952
p033,1,56,0.15802173913043482,0.128,0.09398356573369264,0.44,1.479
p033,1,57,0.175608695652174,0.11599999999999999,0.1695901567191877,0.687,1.72
p033,1,58,0.22495652173913042,0.1205,0.25943776445072214,1.041,2.264
p033,1,59,0.17756521739130438,0.10400000000000001,0.20576692879446698,0.879,1.729
p033,1,60,0.17804347826086958,0.1315,0.19356238805003634,0.84,1.768
p033,1,61,0.20486956521739125,0.1405,0.21526372545690212,0.951,2.081
p033,1,62,0.14623913043478265,0.1395,0.08150233392230316,0.4,1.399
p033,1,63,0.18743478260869573,0.132,0.18195135518092168,0.816,1.889
p033,1,64,0.19828260869565217,0.16,0.1665532498156508,0.76,1.977
p033,1,65,0.15215217391304348,0.1405,0.07597250010988753,0.312,1.417
p033,1,66,0.17317391304347832,0.136,0.1273129659710582,0.552,1.728
p033,1,67,0.1859782608695652,0.156,0.12959140731638633,0.568,1.88
p033,1,68,0.1705,0.1595,0.10305936800375469,0.44,1.705
p033,1,69,0.1857608695652174,0.161,0.11921300913026951,0.519,1.873
p033,1,70,0.23826086956521736,0.1845,0.18122820908488815,0.727,2.488
p033,1,71,0.16556521739130436,0.152,0.09872220332808467,0.472,1.631
p033,1,72,0.21400000000000002,0.176,0.1500993744897767,0.647,2.207
p033,1,73,0.31943478260869573,0.22,0.33436464806315297,1.367,3.432
p033,1,74,0.1447391304347826,0.128,0.07720346416597544,0.376,1.408
p033,1,75,0.18565217391304353,0.1315,0.1697732104755314,0.728,1.881
p033,1,76,0.190804347826087,0.1285,0.21253356540819796,0.92,1.953
p033,1,77,0.17330434782608697,0.124,0.17584448553135648,0.784,1.72
p033,1,78,0.17584782608695657,0.1205,0.1602733730420627,0.721,1.744
p033,1,79,0.1692608695652174,0.136,0.11882600440842694,0.568,1.68
p033,1,80,0.2150869565217391,0.1325,0.21659576543382547,0.92,2.192
p033,1,81,0.176195652173913,0.11649999999999999,0.1604285399332699,0.615,1.768
p033,1,82,0.1890217391304348,0.0965,0.20381325757014104,0.719,1.911
p033,1,83,0.23613043478260867,0.1125,0.25563260170240437,0.896,2.463
p033,1,84,0.23356521739130431,0.172,0.21694655278036806,0.953,2.352
p033,1,85,0.1754782608695652,0.124,0.1580017917100147,0.695,1.72
p033,1,86,0.15769565217391307,0.11599999999999999,0.13935260944257236,0.639,1.544
p033,1,87,0.18099999999999997,0.1195,0.16758109148177255,0.712,1.816
p033,1,88,0.2555652173913042,0.1995,0.2104682242761403,0.84,2.656
p033,1,89,0.24032608695652175,0.24,0.11768886558262681,0.528,2.496
p033,1,90,0.25286956521739135,0.2,0.20754465208406514,0.936,2.6
p033,1,91,0.15791304347826096,0.132,0.10395807404632065,0.52,1.536
p033,1,92,0.1984565217391305,0.18,0.11511920517865896,0.489,2.0
p033,1,93,0.24819565217391307,0.236,0.14239735009476007,0.576,2.569
p033,1,94,0.2345434782608696,0.224,0.13959126150964848,0.64,2.392
p033,1,95,0.27856521739130435,0.1965,0.23484289331606947,0.967,2.904
p033,1,96,0.18695652173913044,0.156,0.12155272409246744,0.528,1.84
p033,1,97,0.22121739130434784,0.132,0.24761716984476737,0.984,2.28
p033,1,98,0.19443478260869568,0.16,0.13945284382963982,0.592,1.952
p033,1,99,0.2055869565217391,0.216,0.08884757886702037,0.392,2.072
p033,1,100,0.18104347826086958,0.148,0.12415741916735995,0.56,1.8
p033,2,1,0.3238478260869565,0.1285,0.45041916119648684,1.688,3.44
p033,2,2,0.15878260869565225,0.14400000000000002,0.09507655699919543,0.448,1.56
p033,2,3,0.1909565217391305,0.16,0.1469583397537833,0.664,1.936
p033,2,4,0.16528260869565226,0.148,0.10301858797614649,0.496,1.592
p033,2,5,0.22521739130434784,0.148,0.26530300605940105,1.128,2.312
p033,2,6,0.2022391304347826,0.14,0.23040198540643486,1.0,2.039
p033,2,7,0.18993478260869573,0.192,0.09481500166673416,0.464,1.904
p033,2,8,0.1914347826086957,0.192,0.08148119133310953,0.336,1.888
p033,2,9,0.21539130434782602,0.20400000000000001,0.11167800504841678,0.504,2.136
p033,2,10,0.19358695652173916,0.1925,0.0932836953925334,0.44,1.849
p033,2,11,0.18886956521739134,0.184,0.08626950245098262,0.368,1.848
p033,2,12,0.21641304347826096,0.208,0.11176454935601726,0.504,2.183
p033,2,13,0.2532173913043479,0.216,0.20599189984543656,0.968,2.576
p033,2,14,0.2072391304347827,0.22,0.08867924341445627,0.384,2.033
p033,2,15,0.22095652173913047,0.2165,0.10395510922652873,0.503,2.224
p033,2,16,0.18795652173913044,0.1925,0.08378463304389128,0.352,1.807
p033,2,17,0.21958695652173912,0.196,0.1324090591205831,0.647,2.184
p033,2,18,0.19628260869565217,0.1995,0.08724516237298159,0.393,1.885
p033,2,19,0.23141304347826078,0.16,0.2306675892165517,1.024,2.343
p033,2,20,0.1727826086956522,0.184,0.07650327895470399,0.344,1.663
p033,2,21,0.18767391304347833,0.1875,0.08365326701405992,0.384,1.831
p033,2,22,0.20123913043478264,0.176,0.1181165497450357,0.584,2.0
p033,2,23,0.16097826086956524,0.148,0.07863883381367553,0.327,1.559
p033,2,24,0.20504347826086952,0.196,0.1160924835392004,0.551,2.047
p033,2,25,0.16828260869565217,0.172,0.08018303035859846,0.336,1.601
p033,2,26,0.1600217391304348,0.1605,0.07149436314390567,0.297,1.52
p033,2,27,0.16930434782608694,0.1565,0.0847739135885608,0.384,1.648
p033,2,28,0.14047826086956522,0.128,0.06857493521054493,0.287,1.32
p033,2,29,0.16886956521739133,0.1395,0.1278573178187575,0.601,1.632
p033,2,30,0.16254347826086957,0.1355,0.10571548956656975,0.496,1.59
p033,2,31,0.1367826086956522,0.1285,0.06612174395881124,0.28,1.281
p033,2,32,0.22056521739130433,0.1755,0.17083997088554514,0.712,2.233
p033,2,33,0.15021739130434783,0.152,0.06742367307423452,0.272,1.433
p033,2,34,0.16593478260869568,0.148,0.08842960845878439,0.424,1.593
p033,2,35,0.1528695652173914,0.144,0.07013339945993466,0.296,1.464
p033,2,36,0.18650000000000003,0.18,0.10561623402152194,0.496,1.832
