participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p068,1,1,0.41869565217391314,0.2085,0.4879775891741667,1.775,4.599
p068,1,2,0.3041086956521739,0.1955,0.3482049350764492,1.323,3.3
p068,1,3,0.4744347826086957,0.178,0.6234535945369652,2.092,5.238
p068,1,4,0.41454347826086946,0.1965,0.6286137731909879,2.428,4.549
p068,1,5,0.17980434782608692,0.162,0.12081512406523677,0.542,1.888
p068,1,6,0.2650217391304348,0.1855,0.3244801989596718,1.333,2.818
p068,1,7,0.2043695652173913,0.1785,0.1356314219076673,0.541,2.144
p068,1,8,0.1607173913043478,0.1375,0.10178073667196522,0.393,1.638
p068,1,9,0.17782608695652175,0.158,0.11693897826508133,0.497,1.863
p068,1,10,0.15865217391304343,0.13,0.10793994572936366,0.457,1.633
p068,1,11,0.13000000000000006,0.1375,0.06257617580020193,0.267,1.263
p068,1,12,0.1582173913043478,0.149,0.07759407567404966,0.342,1.608
p068,1,13,0.44580434782608697,0.23099999999999998,0.48189674410673955,1.348,4.894
p068,1,14,0.1871521739130435,0.187,0.10612696115529725,0.472,1.948
p068,1,15,0.1770434782608696,0.161,0.11466355742329898,0.493,1.829
p068,1,16,0.12723913043478263,0.1175,0.06277833482716388,0.297,1.233
p068,1,17,0.1821304347826087,0.1275,0.16908257137277333,0.722,1.879
p068,1,18,0.12871739130434784,0.1195,0.06919044990089256,0.332,1.273
p068,1,19,0.1219130434782609,0.12,0.060454877971354806,0.261,1.189
p068,1,20,0.13580434782608697,0.122,0.07765096252253624,0.373,1.344
p068,1,21,0.16256521739130433,0.147,0.09895176202437968,0.387,1.644
p068,1,22,0.1279782608695652,0.11699999999999999,0.0693197067155541,0.287,1.229
p068,1,23,0.19252173913043483,0.12,0.2512024185243123,1.027,1.984
p068,1,24,0.17686956521739136,0.1295,0.16432077148683605,0.727,1.783
p068,1,25,0.28430434782608704,0.1835,0.24540595569746762,0.828,3.024
p068,1,26,0.1523478260869565,0.1575,0.07909409793721915,0.317,1.53
p068,1,27,0.13104347826086957,0.11,0.07249581030706047,0.331,1.285
p068,1,28,0.22589130434782612,0.1685,0.1817519956498561,0.768,2.386
p068,1,29,0.19980434782608697,0.11699999999999999,0.24564614292968634,1.018,2.064
p068,1,30,0.13739130434782612,0.1345,0.07255878176757245,0.297,1.374
p068,1,31,0.16967391304347823,0.16849999999999998,0.09175257897624606,0.387,1.728
p068,1,32,0.1545434782608696,0.134,0.09643551824273028,0.445,1.558
p068,1,33,0.19032608695652176,0.143,0.1766513269249564,0.777,1.979
p068,1,34,0.30410869565217397,0.151,0.3939743493207462,1.477,3.263
p068,1,35,0.1512826086956522,0.123,0.1054093951206919,0.463,1.509
p068,1,36,0.15354347826086953,0.1055,0.1250631318835481,0.552,1.548
p068,1,37,0.1756086956521739,0.1255,0.15789708015889756,0.687,1.798
p068,1,38,0.1568913043478261,0.149,0.08937815498975116,0.352,1.598
p068,1,39,0.18234782608695657,0.1315,0.13035306200065597,0.441,1.879
p068,1,40,0.16300000000000003,0.129,0.11842015594202422,0.537,1.653
p068,1,41,0.1589347826086957,0.1525,0.0919331646539214,0.352,1.619
p068,1,42,0.1581521739130435,0.1425,0.09962529071839459,0.397,1.609
p068,1,43,0.1571086956521739,0.1305,0.09403645351336885,0.387,1.599
p068,1,44,0.14506521739130435,0.1405,0.07966663937905057,0.328,1.484
p068,1,45,0.13495652173913045,0.13,0.06589316488638226,0.277,1.333
