participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p060,1,1,0.5479999999999999,0.1805,0.684335914916384,1.968,6.023
p060,1,2,0.8719347826086958,0.486,0.8015217582732905,2.656,9.748
p060,1,3,0.5717826086956522,0.602,0.4481311768788479,1.511,6.316
p060,1,4,0.31945652173913036,0.2885,0.2273170772801472,0.955,3.436
p060,1,5,0.2593043478260869,0.276,0.13596124767581835,0.5,2.777
p060,1,6,0.3076739130434783,0.3285,0.16123868495671267,0.7,3.277
p060,1,7,0.2940869565217391,0.279,0.18897581574687822,0.823,3.113
p060,1,8,0.26684782608695656,0.2715,0.15208681254706022,0.612,2.836
p060,1,9,0.26021739130434784,0.2535,0.15582381975144996,0.691,2.725
p060,1,10,0.3340652173913044,0.25,0.2972109166661064,1.109,3.589
p060,1,11,0.4549347826086958,0.2645,0.4004392256384877,1.26,4.96
p060,1,12,0.2514130434782609,0.2345,0.14797170541649082,0.612,2.647
p060,1,13,0.28176086956521734,0.267,0.17629497815783496,0.718,2.976
p060,1,14,0.4559130434782607,0.28,0.6833408398315167,2.701,4.952
p060,1,15,0.2883478260869565,0.2635,0.18563311694382603,0.716,3.052
p060,1,16,0.44739130434782626,0.3265,0.42616144453903176,1.459,4.903
p060,1,17,0.307891304347826,0.2485,0.3008997786831924,1.272,3.304
p060,1,18,0.23095652173913053,0.2395,0.12507881186973258,0.483,2.428
p060,1,19,0.2947391304347826,0.2625,0.2442116963968041,1.067,3.12
p060,1,20,0.44173913043478263,0.2375,0.4501319033736474,1.517,4.853
p060,1,21,0.29593478260869555,0.222,0.31030511165438535,1.3,3.172
p060,1,22,0.22191304347826088,0.23299999999999998,0.11038112279974055,0.427,2.303
p060,1,23,0.3703260869565218,0.276,0.3161277557744882,1.079,4.004
p060,1,24,0.2696956521739131,0.268,0.1499848688020402,0.544,2.852
p060,1,25,0.32886956521739136,0.274,0.32301417985356834,1.375,3.536
p060,1,26,0.3258695652173912,0.254,0.27566433765204396,1.116,3.492
p060,1,27,0.231195652173913,0.224,0.14349132680955048,0.58,2.422
p060,1,28,0.26569565217391306,0.23399999999999999,0.18875897265680935,0.783,2.797
p060,1,29,0.2893695652173913,0.27,0.18415130960956505,0.736,3.115
p060,1,30,0.24552173913043476,0.244,0.1427233126064297,0.552,2.597
p060,1,31,0.28439130434782617,0.266,0.1940352176809228,0.828,3.028
p060,1,32,0.4912826086956521,0.27749999999999997,0.549332308374589,2.025,5.408
p060,1,33,0.2555434782608696,0.22899999999999998,0.16574420808003307,0.632,2.704
p060,1,34,0.2580434782608695,0.228,0.16118118948999796,0.632,2.737
p060,1,35,0.2281739130434783,0.22949999999999998,0.12950011657615104,0.556,2.384
p060,1,36,0.2492826086956522,0.258,0.13877298216767608,0.512,2.637
p060,1,37,0.29526086956521735,0.27,0.20518397541746758,0.779,3.155
p060,1,38,0.2703260869565217,0.226,0.21364841880974308,0.88,2.865
p060,1,39,0.29789130434782607,0.198,0.33867658963552494,1.389,3.189
p060,1,40,0.29843478260869555,0.21000000000000002,0.32223639715614666,1.3,3.204
p060,1,41,0.3148695652173913,0.253,0.25269442316280855,1.032,3.352
p060,1,42,0.2582826086956521,0.22799999999999998,0.1869742303151222,0.804,2.688
p060,1,43,0.23167391304347823,0.24,0.13216556188656814,0.511,2.433
p060,1,44,0.24778260869565222,0.2205,0.17166257769155788,0.751,2.617
p060,1,45,0.26647826086956516,0.243,0.16742941984018017,0.648,2.8
p060,1,46,0.19667391304347823,0.20350000000000001,0.10362175969421483,0.387,2.024
p060,1,47,0.23447826086956522,0.2455,0.1309508371074062,0.526,2.464
p060,1,48,0.3214347826086956,0.2995,0.2874709378295802,1.228,3.457
p060,1,49,0.3092826086956521,0.2545,0.29095823778553803,1.235,3.296
p060,1,50,0.3226739130434782,0.2385,0.2840142448968851,1.043,3.461
p060,1,51,0.36158695652173917,0.298,0.2507861927873096,0.915,3.909
p060,1,52,0.36576086956521736,0.3125,0.27238740261151817,1.068,3.921
p060,1,53,0.2942826086956522,0.27749999999999997,0.21382637432619936,0.908,3.136
p060,1,54,0.33065217391304336,0.3125,0.22719871061755653,0.822,3.572
p060,1,55,0.2835434782608696,0.256,0.2039035399967063,0.844,3.037
p060,1,56,0.3226086956521739,0.279,0.2624319999340248,1.103,3.488
p060,1,57,0.2911304347826087,0.265,0.18690634716000323,0.756,3.117
p060,1,58,0.24860869565217392,0.20900000000000002,0.16188672010059235,0.642,2.622
p060,1,59,0.3680434782608696,0.346,0.24463132864889103,1.02,4.0
p060,1,60,0.3476521739130434,0.3335,0.2410866342570473,1.06,3.729
p060,1,61,0.320695652173913,0.3395,0.1888315968811267,0.748,3.413
p060,1,62,0.30404347826086964,0.324,0.1722153634289525,0.647,3.237
p060,1,63,0.29360869565217396,0.2575,0.21916918662793303,0.908,3.12
p060,1,64,0.23106521739130434,0.2125,0.14162083998776653,0.616,2.385
p060,1,65,0.3784347826086956,0.194,0.6065297520292128,2.344,4.097
p060,1,66,0.17617391304347824,0.154,0.09109855575091946,0.371,1.761
p060,1,67,0.19673913043478256,0.1735,0.10543316677879323,0.416,2.0
p060,1,68,0.5558695652173913,0.17149999999999999,1.3084816919484394,4.813,6.164
p060,1,69,0.2554782608695653,0.1805,0.24465447191502412,1.054,2.677
p060,1,70,0.16930434782608697,0.164,0.08204439707735953,0.339,1.697
p060,1,71,0.17660869565217388,0.16849999999999998,0.08033139092004916,0.34,1.769
