participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p097,1,1,0.6279347826086958,0.367,0.5384297499694588,1.917,6.857
p097,1,2,0.5718695652173911,0.5065,0.460422492388876,1.646,6.258
p097,1,3,0.5422608695652174,0.4685,0.4026782247117478,1.362,5.917
p097,1,4,0.43976086956521737,0.2465,0.42408013837966513,1.416,4.735
p097,1,5,0.697195652173913,0.41000000000000003,0.5572880611423391,1.633,7.685
p097,1,6,0.3771739130434782,0.2695,0.30925051365072415,1.13,3.977
p097,1,7,0.4493478260869565,0.3315,0.3800939777003287,1.413,4.814
p097,1,8,0.43145652173913046,0.291,0.38337151731689073,1.418,4.622
p097,1,9,0.46534782608695674,0.3825,0.3426185580620268,1.162,4.989
p097,1,10,0.4996086956521739,0.324,0.488141849978552,1.68,5.396
p097,1,11,0.28319565217391307,0.2655,0.17633586886207522,0.826,2.893
p097,1,12,0.27936956521739126,0.273,0.16910330290429013,0.788,2.856
p097,1,13,0.23165217391304346,0.2465,0.10117250777015668,0.426,2.342
p097,1,14,0.2631304347826086,0.27,0.12053927136841748,0.533,2.677
p097,1,15,0.2776521739130436,0.284,0.13635561633566912,0.54,2.845
p097,1,16,0.31754347826086965,0.2955,0.2117338692816201,0.953,3.307
p097,1,17,0.2941304347826087,0.238,0.2106425733791884,0.908,3.068
p097,1,18,0.33171739130434785,0.2195,0.3147257474933782,1.09,3.483
p097,1,19,0.23130434782608694,0.191,0.14869773510420653,0.641,2.343
p097,1,20,0.33049999999999996,0.20350000000000001,0.36698421098340334,1.462,3.484
p097,1,21,0.21539130434782608,0.222,0.09694316278930763,0.452,2.152
p097,1,22,0.21382608695652175,0.2065,0.11676287544474744,0.545,2.153
p097,1,23,0.2415869565217391,0.217,0.16075468903988205,0.713,2.471
p097,1,24,0.20489130434782615,0.2015,0.10336692534867546,0.437,2.04
p097,1,25,0.20736956521739133,0.1945,0.11613428218051954,0.562,2.08
p097,1,26,0.2554347826086956,0.184,0.21737644277703166,0.916,2.607
p097,1,27,0.4087608695652174,0.1855,0.7545456082167777,2.901,4.392
p097,1,28,0.1977391304347826,0.1895,0.10175819590962984,0.474,1.969
p097,1,29,0.22113043478260866,0.221,0.11182021456996687,0.461,2.263
p097,1,30,0.23147826086956524,0.2085,0.12657974897368673,0.548,2.359
p097,1,31,0.21791304347826082,0.222,0.10681319645623413,0.468,2.24
p097,1,32,0.2349565217391305,0.1985,0.16477930783279518,0.737,2.384
p097,1,33,0.23845652173913034,0.215,0.1444574072592932,0.621,2.455
p097,1,34,0.32554347826086955,0.1895,0.47359141820874057,1.889,3.459
p097,1,35,0.26919565217391295,0.1895,0.35271578861206637,1.454,2.829
p097,1,36,0.2503478260869565,0.23399999999999999,0.13883694951533845,0.585,2.589
p097,1,37,0.39410869565217405,0.189,0.5037818852665361,1.795,4.231
p097,1,38,0.21534782608695655,0.214,0.10008889768407646,0.426,2.199
p097,1,39,0.25045652173913047,0.216,0.1943105997591072,0.879,2.606
p097,1,40,0.3129347826086956,0.2375,0.314588507395784,1.358,3.283
p097,1,41,0.2422391304347826,0.1935,0.17364627964567106,0.779,2.487
p097,1,42,0.231304347826087,0.216,0.12510224610564083,0.57,2.351
p097,1,43,0.26204347826086943,0.214,0.2142676370566845,0.963,2.709
p097,1,44,0.36628260869565205,0.216,0.32908828015483277,1.055,3.905
p097,1,45,0.23360869565217396,0.1815,0.16873470014735092,0.644,2.376
p097,1,46,0.28206521739130436,0.2265,0.21691374652140352,0.935,2.945
p097,1,47,0.2612826086956521,0.2145,0.21373282002885735,0.939,2.686
