participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p003,1,1,0.12304347826086959,0.092,0.09357349019691874,0.429,1.156
p003,1,2,0.1718695652173913,0.152,0.11458846338977142,0.501,1.698
p003,1,3,0.1611304347826087,0.154,0.08157521646939704,0.388,1.604
p003,1,4,0.18832608695652175,0.1525,0.12203315657782447,0.496,1.888
p003,1,5,0.16426086956521735,0.169,0.07536059529801699,0.328,1.628
p003,1,6,0.14199999999999996,0.103,0.12238191587539939,0.544,1.386
p003,1,7,0.1568913043478261,0.123,0.12218351011870437,0.546,1.532
p003,1,8,0.13021739130434784,0.1155,0.07077598872294294,0.33,1.236
p003,1,9,0.14176086956521738,0.1,0.11164590548945529,0.514,1.376
p003,1,10,0.11284782608695654,0.1085,0.05854797364035159,0.259,1.04
p003,1,11,0.12667391304347822,0.11,0.07033066483020715,0.323,1.192
p003,1,12,0.11776086956521739,0.098,0.07938574873016739,0.363,1.098
p003,1,13,0.11567391304347831,0.081,0.09506373402391707,0.414,1.088
p003,1,14,0.11386956521739132,0.0915,0.08421760404403507,0.377,1.055
p003,1,15,0.15969565217391302,0.08349999999999999,0.2216800366459348,0.922,1.613
p003,1,16,0.10278260869565217,0.095,0.056172715022895926,0.264,0.935
p003,1,17,0.09906521739130433,0.075,0.06188713819846685,0.246,0.901
p003,1,18,0.09550000000000002,0.0895,0.05389032071408247,0.25,0.86
p003,1,19,0.09934782608695653,0.0845,0.05699014238008547,0.256,0.878
p003,1,20,0.10165217391304344,0.09,0.055676133882104024,0.26,0.912
p003,1,21,0.11610869565217392,0.104,0.05838197144129325,0.264,1.07
p003,1,22,0.11760869565217391,0.078,0.10866492396575396,0.472,1.092
p003,1,23,0.0918913043478261,0.073,0.05815543473633382,0.233,0.809
p003,1,24,0.0944782608695652,0.087,0.05398301754788147,0.25,0.838
p003,1,25,0.09532608695652174,0.082,0.05692804594801174,0.246,0.85
p003,1,26,0.10258695652173913,0.091,0.057188800802238086,0.25,0.923
p003,1,27,0.12560869565217392,0.10300000000000001,0.08505566236578896,0.359,1.208
p003,1,28,0.10260869565217387,0.095,0.055534365040784364,0.254,0.932
p003,1,29,0.09519565217391303,0.0775,0.05530867706295374,0.246,0.846
p003,1,30,0.14910869565217388,0.088,0.1748429426353034,0.756,1.466
p003,1,31,0.09741304347826088,0.082,0.05669198496630975,0.25,0.864
p003,1,32,0.09463043478260871,0.079,0.059702729770329484,0.258,0.842
p003,1,33,0.13354347826086957,0.10300000000000001,0.10009322466175423,0.456,1.282
p003,1,34,0.09778260869565215,0.076,0.0647789105062505,0.259,0.887
p003,1,35,0.1454565217391304,0.1095,0.11008132479050592,0.454,1.428
p003,1,36,0.12193478260869563,0.1115,0.07174721122692213,0.328,1.181
p003,1,37,0.09697826086956525,0.0875,0.05399114706461288,0.248,0.875
p003,1,38,0.09715217391304347,0.082,0.05766414922879026,0.25,0.868
p003,1,39,0.10634782608695655,0.08549999999999999,0.06433392655730095,0.278,0.988
p003,1,40,0.10426086956521737,0.089,0.05656399906599749,0.254,0.941
