participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p050,1,1,0.5779565217391303,0.3025,0.4958339308241437,1.434,6.378
p050,1,2,0.5000434782608697,0.3395,0.3928678577119645,1.299,5.489
p050,1,3,0.4206739130434784,0.4175,0.2707087039891014,0.91,4.588
p050,1,4,0.4093913043478261,0.365,0.30293508496125554,1.283,4.432
p050,1,5,0.5238913043478259,0.601,0.3150928066643131,1.054,5.736
p050,1,6,0.3909347826086956,0.366,0.24759953349210342,1.038,4.171
p050,1,7,0.5252391304347828,0.5335000000000001,0.40647559362471003,1.558,5.795
p050,1,8,0.4800869565217392,0.4525,0.29180022283800466,1.064,5.231
p050,1,9,0.4901304347826087,0.462,0.3393295748773947,1.343,5.331
p050,1,10,0.3804347826086958,0.3055,0.29169616248372116,1.113,4.051
p050,1,11,0.40669565217391307,0.2625,0.342968211650728,1.163,4.419
p050,1,12,0.398,0.3625,0.27830942013042487,1.092,4.288
p050,1,13,0.3876521739130434,0.4125,0.2122272594692674,0.764,4.219
p050,1,14,0.4617826086956524,0.39,0.37691035851709875,1.322,5.085
p050,1,15,0.4134565217391304,0.426,0.2516354246852413,0.908,4.496
p050,1,16,0.4332391304347826,0.3385,0.33891298029517897,1.293,4.741
p050,1,17,0.4188043478260869,0.452,0.22625115047616318,0.778,4.552
p050,1,18,0.41834782608695653,0.3365,0.2899564884898962,0.913,4.553
p050,1,19,0.4184130434782608,0.4035,0.24925788306597524,0.861,4.576
p050,1,20,0.47882608695652173,0.45499999999999996,0.33986620271629286,1.099,5.226
p050,1,21,0.4195869565217391,0.2655,0.35951106155672385,1.138,4.594
p050,1,22,0.36210869565217385,0.332,0.25808768779113034,0.923,3.903
p050,1,23,0.3976521739130435,0.3785,0.2944242001973271,0.957,4.316
p050,1,24,0.43297826086956526,0.316,0.3492691728058229,1.142,4.735
p050,1,25,0.3841304347826087,0.2425,0.319530392134433,1.18,4.154
p050,1,26,0.40130434782608687,0.2015,0.36221300483219154,1.072,4.366
p050,1,27,1.0084782608695653,0.1835,2.304057616362253,8.39,11.343
p050,1,28,0.3184347826086957,0.23299999999999998,0.27637998417427756,1.08,3.401
p050,1,29,0.2769347826086957,0.2055,0.23804503795840476,0.967,2.91
p050,1,30,0.3822826086956521,0.323,0.30661779777606435,0.988,4.138
p050,1,31,0.5564565217391306,0.323,0.48192294019879883,1.579,6.16
p050,1,32,0.42495652173913046,0.435,0.31242790859273895,1.072,4.642
p050,1,33,0.42073913043478267,0.3325,0.31630459544788353,1.181,4.594
p050,1,34,0.4492826086956521,0.3815,0.30327740605616266,0.972,4.899
p050,1,35,0.41795652173913034,0.33999999999999997,0.28414604668270615,0.958,4.543
p050,1,36,0.3725869565217392,0.2005,0.3395445692287739,1.147,4.033
p050,1,37,0.3968913043478262,0.28,0.32070881415742364,1.112,4.349
p050,1,38,0.32439130434782604,0.22249999999999998,0.26617951154653086,0.871,3.481
p050,1,39,0.31749999999999995,0.268,0.23406274087660056,0.887,3.399
p050,1,40,0.6022173913043479,0.2535,0.6391958459412882,2.111,6.635
p050,1,41,0.21976086956521743,0.2285,0.11558569399802394,0.521,2.272
p050,1,42,0.21458695652173915,0.20550000000000002,0.1295495745671571,0.582,2.226
p050,1,43,0.3244565217391304,0.2615,0.26897151493310706,0.96,3.481
p050,1,44,0.4160217391304348,0.174,0.4606498062100457,1.595,4.539
p050,1,45,0.21395652173913043,0.188,0.1346716098963597,0.547,2.196
p050,1,46,0.2940434782608696,0.236,0.24999572943212353,1.033,3.123
p050,1,47,0.21495652173913044,0.1995,0.11568538878676062,0.519,2.189
p050,1,48,0.25617391304347825,0.236,0.16610643232549238,0.654,2.709
p050,1,49,0.2572608695652173,0.167,0.260905213506328,1.065,2.707
p050,1,50,0.3055,0.2475,0.22067902785116064,0.917,3.182
p050,1,51,0.20056521739130434,0.1815,0.11874597577722382,0.467,2.061
p050,1,52,0.3383695652173913,0.3075,0.2799866154495923,1.153,3.654
p050,1,53,0.427,0.233,0.40523715964303614,1.285,4.657
p050,1,54,0.27708695652173915,0.23399999999999999,0.2088610198286524,0.853,2.908
p050,1,55,0.26702173913043475,0.22,0.20218676614901657,0.905,2.784
p050,1,56,0.1963695652173913,0.2015,0.0967896593869986,0.385,1.995
p050,1,57,0.3067173913043478,0.2395,0.23182777736390417,0.895,3.275
p050,1,58,0.31504347826086954,0.24,0.2734434702108759,1.078,3.367
p050,1,59,0.42347826086956525,0.3035,0.34251531930900936,1.146,4.576
p050,1,60,0.34015217391304353,0.3055,0.22399136564621855,0.826,3.623
p050,1,61,0.3830434782608696,0.2285,0.32353876336687415,1.139,4.136
p050,1,62,0.3622608695652175,0.2495,0.31594552517677327,1.068,3.908
p050,1,63,0.2151739130434783,0.177,0.15739226358903785,0.639,2.245
p050,1,64,0.22936956521739135,0.1535,0.22031647526992237,0.841,2.4
p050,1,65,0.2153478260869565,0.1905,0.14670745150980716,0.615,2.227
p050,1,66,0.20726086956521736,0.1765,0.1339340525586477,0.516,2.144
p050,1,67,0.19319565217391305,0.176,0.12720737567107016,0.548,1.959
p050,1,68,0.23752173913043478,0.1905,0.19271046089699032,0.731,2.481
p050,1,69,0.19541304347826088,0.1765,0.11757278144705971,0.54,1.994
p050,1,70,0.23186956521739127,0.1915,0.17203508798377304,0.761,2.41
p050,1,71,0.18036956521739128,0.1655,0.10508142000809598,0.46,1.822
p050,1,72,0.19345652173913044,0.162,0.13668726780042084,0.534,1.974
p050,1,73,0.1905217391304347,0.166,0.12926402595384803,0.565,1.954
p050,1,74,0.18015217391304345,0.14150000000000001,0.1412702638194377,0.612,1.833
p050,1,75,0.18400000000000005,0.1925,0.08740505960437556,0.355,1.864
p050,1,76,0.16576086956521738,0.1555,0.08110519500626845,0.348,1.673
p050,1,77,0.18013043478260868,0.163,0.10948355710042634,0.501,1.817
p050,1,78,0.1828913043478261,0.178,0.09643056874960336,0.397,1.844
p050,1,79,0.19682608695652162,0.17099999999999999,0.11792187702935195,0.535,1.995
p050,1,80,0.22343478260869568,0.1605,0.2118930183081299,0.919,2.316
p050,1,81,0.2050869565217391,0.185,0.13569194295035544,0.616,2.112
p050,1,82,0.2304782608695652,0.1795,0.21359991043802062,0.937,2.373
p050,1,83,0.23813043478260876,0.2025,0.20743294592021802,0.91,2.499
p050,1,84,0.4155,0.1605,0.6382967178358354,2.26,4.533
