participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p026,1,1,0.48073913043478284,0.172,0.5586456414015998,1.914,5.202
p026,1,2,0.5026739130434783,0.1975,0.5771825844122397,1.914,5.474
p026,1,3,0.4985434782608695,0.1415,0.7216674428485969,2.644,5.399
p026,1,4,0.48352173913043495,0.151,0.5403988131877105,1.52,5.202
p026,1,5,0.6653260869565216,0.178,0.6772079954357639,1.807,7.309
p026,1,6,0.5229347826086957,0.211,0.6105734063493619,2.233,5.724
p026,1,7,0.5090217391304348,0.132,0.6280111637058138,2.068,5.575
p026,1,8,0.324804347826087,0.1955,0.31740059648233654,1.169,3.412
p026,1,9,0.34104347826086956,0.11549999999999999,0.40508171776523416,1.175,3.606
p026,1,10,0.31121739130434783,0.129,0.3300947953437671,0.99,3.27
p026,1,11,0.3758478260869564,0.14150000000000001,0.5069033643338213,1.656,4.028
p026,1,12,0.3679565217391304,0.1305,0.5649641466115543,2.047,3.878
p026,1,13,0.2782391304347826,0.10300000000000001,0.3499758204208214,1.08,2.882
p026,1,14,0.2424130434782609,0.124,0.25607972509330906,0.907,2.477
p026,1,15,0.29073913043478256,0.1285,0.31654056680745135,0.988,3.04
p026,1,16,0.4404782608695653,0.3715,0.3499324213571932,1.194,4.784
p026,1,17,0.3812391304347827,0.1125,0.5878827239351819,1.878,4.085
p026,1,18,0.30128260869565215,0.136,0.4018111033830852,1.333,3.125
p026,1,19,0.4329347826086958,0.23600000000000002,0.5040997873954858,1.821,4.659
p026,1,20,0.4809347826086958,0.1265,0.9832209518193856,3.658,5.243
p026,1,21,0.23647826086956514,0.1545,0.20270281904858045,0.78,2.413
p026,1,22,0.19471739130434784,0.108,0.1840049109300532,0.662,1.953
p026,1,23,0.3118478260869565,0.12,0.3739727243405923,1.185,3.273
p026,1,24,0.2546521739130435,0.151,0.251873532409625,0.964,2.634
p026,1,25,0.2859130434782609,0.11699999999999999,0.41504258555729795,1.532,2.976
p026,1,26,0.22586956521739132,0.146,0.19626372378858586,0.709,2.313
p026,1,27,0.2933913043478262,0.1425,0.2862808627329982,0.899,3.094
p026,1,28,0.26952173913043476,0.126,0.2757418872891768,1.002,2.81
p026,1,29,0.31536956521739135,0.139,0.4245988621273104,1.631,3.34
p026,1,30,0.20339130434782604,0.1135,0.19256854228627496,0.639,2.029
p026,1,31,0.20900000000000002,0.145,0.1729342842430808,0.658,2.079
p026,1,32,0.3565652173913043,0.121,0.481168284360468,1.549,3.777
p026,1,33,0.3261739130434782,0.23149999999999998,0.26244231572314247,0.814,3.474
p026,1,34,0.4429130434782608,0.20750000000000002,0.550325755089634,1.924,4.803
p026,1,35,0.3824347826086956,0.0985,0.5634460893929196,2.13,4.112
p026,1,36,0.4653260869565218,0.15100000000000002,0.46484865180198776,1.247,5.084
p026,1,37,0.4323478260869567,0.184,0.5543782189641254,2.026,4.689
p026,1,38,0.3089565217391304,0.152,0.35931607605571625,1.389,3.261
p026,1,39,0.3655434782608697,0.123,0.4227575457778102,1.436,3.911
p026,1,40,0.28673913043478266,0.11649999999999999,0.35219416581593543,1.284,3.028
p026,1,41,0.3511304347826088,0.1955,0.40251242126841535,1.556,3.766
p026,1,42,0.2885,0.14100000000000001,0.35570048261610965,1.395,3.038
p026,1,43,0.3494347826086956,0.16399999999999998,0.3471440080411019,1.276,3.753
p026,1,44,0.22071739130434784,0.1345,0.19852653481123017,0.671,2.252
p026,1,45,0.6086304347826088,0.159,0.9996766445805396,3.611,6.736
p026,1,46,0.29041304347826086,0.101,0.3577871233063939,1.212,3.047
p026,1,47,0.3525,0.14150000000000001,0.4257143930435573,1.419,3.771
p026,1,48,0.37813043478260866,0.152,0.40211151624590974,1.291,4.057
p026,1,49,0.3781086956521739,0.139,0.49828943968388806,1.836,4.092
p026,1,50,0.3571304347826087,0.126,0.47093536280686016,1.702,3.801
p026,1,51,0.39402173913043487,0.221,0.44046624232512904,1.52,4.255
p026,1,52,0.36165217391304355,0.11449999999999999,0.4664897863543712,1.432,3.896
p026,1,53,0.2508043478260868,0.11,0.31678865156197455,1.246,2.61
p026,1,54,0.30519565217391303,0.1275,0.3576018033489961,1.344,3.207
p026,1,55,0.446913043478261,0.16399999999999998,0.5534134410320874,1.97,4.875
p026,1,56,0.2612826086956522,0.133,0.29914379025207394,1.019,2.701
p026,1,57,0.29050000000000015,0.142,0.3293147599350978,1.189,2.996
p026,1,58,0.3754782608695652,0.156,0.5917271795958537,2.287,4.0
p026,1,59,0.4817173913043478,0.152,0.6319908108700272,2.053,5.256
p026,1,60,0.3628913043478261,0.1315,0.5438001360083549,2.009,3.884
p026,1,61,0.3594565217391305,0.185,0.384253487312838,1.354,3.821
p026,1,62,0.5062173913043478,0.14400000000000002,0.5299888431967634,1.465,5.539
p026,1,63,0.2466086956521739,0.1245,0.25299991025565993,0.975,2.534
p026,1,64,0.38600000000000007,0.135,0.44008362841623627,1.406,4.141
p026,1,65,0.28236956521739126,0.18,0.2827077296192544,1.092,2.957
p026,1,66,0.24702173913043488,0.14200000000000002,0.21604027290509564,0.77,2.536
p026,1,67,0.2882608695652174,0.1315,0.33807339339804826,1.274,2.985
p026,1,68,0.23643478260869563,0.1375,0.22280231917543333,0.76,2.397
p026,1,69,0.336304347826087,0.174,0.3813621125250452,1.483,3.547
p026,1,70,0.3679130434782607,0.1455,0.5252422013207898,2.034,3.884
p026,1,71,0.3614782608695652,0.1305,0.5192859515882441,2.0,3.856
p026,1,72,0.46167391304347816,0.13,0.7282853547690044,2.747,5.016
p026,1,73,0.3181304347826087,0.11399999999999999,0.37118516545403607,1.161,3.376
p026,1,74,0.24041304347826098,0.14650000000000002,0.2117352199839283,0.742,2.469
p026,1,75,0.2789347826086957,0.133,0.3065405104404029,1.035,2.909
p026,1,76,0.28576086956521746,0.1185,0.3145364974252755,1.164,2.98
p026,1,77,0.2705652173913044,0.128,0.29320274761285825,1.078,2.783
p026,1,78,0.40426086956521734,0.1215,0.7255263356819763,2.743,4.381
p026,1,79,0.2931304347826087,0.156,0.339862037937334,1.308,3.084
p026,1,80,0.23521739130434782,0.1335,0.2242671931269562,0.881,2.413
p026,1,81,0.31632608695652176,0.169,0.3016829133266197,1.061,3.347
p026,1,82,0.2519565217391304,0.1375,0.24388521494267107,0.867,2.598
p026,1,83,0.20278260869565215,0.115,0.1852854750010826,0.594,2.032
p026,1,84,0.2477608695652173,0.14800000000000002,0.2139796651587465,0.732,2.552
p026,1,85,0.37010869565217386,0.2375,0.3853429772876723,1.217,3.976
p026,1,86,0.29991304347826075,0.23249999999999998,0.2717172407801869,1.049,3.157
p026,1,87,0.29665217391304344,0.148,0.3166134844739318,1.123,3.098
p026,1,88,0.2708260869565217,0.189,0.2563014981833202,0.974,2.805
p026,1,89,0.4003260869565217,0.11049999999999999,0.5126347217766414,1.742,4.305
p026,1,90,0.1778478260869565,0.142,0.12502870201878613,0.517,1.705
p026,1,91,0.3571304347826087,0.1235,0.6174098083911402,2.382,3.78
p026,1,92,0.3214347826086956,0.147,0.3999114708795721,1.398,3.328
p026,1,93,0.32286956521739135,0.1095,0.46395840851407993,1.544,3.416
p026,1,94,0.49228260869565227,0.1225,0.8809238499828456,3.282,5.383
p026,1,95,0.24741304347826087,0.11449999999999999,0.2986027145881636,1.16,2.557
p026,2,1,0.233195652173913,0.1255,0.22680923159393646,0.716,2.407
p026,2,2,0.4945,0.1205,0.7628273359315622,2.835,5.418
p026,2,3,0.26095652173913036,0.144,0.26381516732757665,0.875,2.712
p026,2,4,0.48967391304347824,0.1575,0.7808820953638925,2.954,5.349
p026,2,5,0.2590217391304348,0.146,0.26705817003711924,0.975,2.668
p026,2,6,0.32136956521739124,0.1595,0.34255207932975695,1.093,3.399
p026,2,7,0.3325652173913043,0.133,0.5113705615380392,1.935,3.545
p026,2,8,0.3271521739130434,0.17099999999999999,0.3549855062700951,1.175,3.466
p026,2,9,0.24700000000000005,0.1665,0.21878533365429736,0.819,2.539
p026,2,10,0.24676086956521748,0.152,0.20788438932173692,0.743,2.565
p026,2,11,0.21717391304347836,0.1255,0.22334391062990488,0.891,2.208
p026,2,12,0.1954347826086957,0.183,0.11733838098496976,0.431,1.911
p026,2,13,0.31456521739130433,0.2025,0.3702410417356607,1.468,3.326
p026,2,14,0.22626086956521746,0.149,0.23180225622357123,0.936,2.297
p026,2,15,0.28208695652173915,0.128,0.3923880633639757,1.507,2.947
p026,2,16,0.20452173913043478,0.1355,0.17116239710746892,0.68,2.085
p026,2,17,0.2505434782608696,0.14550000000000002,0.23002567069512908,0.781,2.604
p026,2,18,0.2507608695652174,0.1355,0.2627480571686377,0.931,2.584
p026,2,19,0.29178260869565226,0.175,0.24813212547113134,0.82,3.029
p026,2,20,0.31908695652173913,0.14500000000000002,0.3647726735675831,1.245,3.376
p026,2,21,0.25282608695652176,0.158,0.23434403051428715,0.951,2.591
p026,2,22,0.2558913043478261,0.1505,0.28197480015544885,1.113,2.631
p026,2,23,0.2517391304347826,0.1365,0.28712114630762536,1.136,2.592
p026,2,24,0.19430434782608694,0.1265,0.15937529009161816,0.613,1.944
p026,2,25,0.23926086956521744,0.15,0.2724388971072318,1.116,2.456
p026,2,26,0.34891304347826096,0.152,0.4507188246980573,1.694,3.693
p026,2,27,0.30078260869565215,0.16549999999999998,0.3247645241328949,1.186,3.162
p026,2,28,0.20482608695652174,0.16799999999999998,0.16349451969718892,0.716,2.045
p026,2,29,0.31295652173913036,0.16999999999999998,0.3471337210497636,1.344,3.283
p026,2,30,0.17549999999999996,0.147,0.12434034832757314,0.51,1.701
p026,2,31,0.2763695652173913,0.151,0.28294996485014035,1.111,2.861
p026,2,32,0.24426086956521745,0.1315,0.2251615158337685,0.795,2.485
p026,2,33,0.23921739130434788,0.19,0.19186174571445722,0.782,2.429
p026,2,34,0.22815217391304343,0.16799999999999998,0.21274272071540148,0.895,2.305
p026,2,35,0.29771739130434793,0.154,0.309910142033567,1.018,3.106
p026,2,36,0.29028260869565226,0.155,0.3347167733435059,1.336,3.042
p026,2,37,0.21043478260869572,0.14300000000000002,0.19548920426843844,0.829,2.098
p026,2,38,0.2528695652173913,0.14400000000000002,0.2684822864999686,1.03,2.599
p026,2,39,0.1992608695652174,0.122,0.21224466330499164,0.883,1.984
p026,2,40,0.21117391304347827,0.16749999999999998,0.1489140399839714,0.575,2.113
p026,2,41,0.31756521739130433,0.174,0.33643283312977856,1.106,3.335
p026,2,42,0.19206521739130428,0.14200000000000002,0.1435954815404739,0.561,1.908
p026,2,43,0.3035869565217392,0.16549999999999998,0.32423184956220974,1.265,3.19
p026,2,44,0.32704347826086944,0.2745,0.3485762123917962,1.41,3.473
p026,2,45,0.28343478260869565,0.1835,0.2704466800744373,1.067,2.942
p026,2,46,0.19236956521739132,0.1285,0.1687007025863855,0.655,1.892
p026,2,47,0.22758695652173913,0.14150000000000001,0.22994826240187707,0.92,2.314
p026,2,48,0.28941304347826086,0.1585,0.2943228443647823,1.084,3.017
p026,2,49,0.18730434782608696,0.129,0.16529298829858552,0.616,1.841
p026,2,50,0.23917391304347826,0.16449999999999998,0.22599639174580993,0.941,2.404
p026,2,51,0.2272173913043479,0.1685,0.1862089522902792,0.696,2.32
p026,2,52,0.19682608695652168,0.1405,0.17076498526699413,0.737,1.96
p026,2,53,0.2476956521739131,0.1925,0.18601706846000476,0.711,2.532
p026,2,54,0.22341304347826083,0.1245,0.27154951061450255,1.136,2.239
p026,2,55,0.2118260869565217,0.144,0.1795503401213185,0.725,2.116
p026,2,56,0.2825434782608696,0.17099999999999999,0.27715705186945216,1.047,2.943
p026,2,57,0.2508695652173913,0.186,0.20079626033432796,0.741,2.566
p026,2,58,0.22147826086956518,0.1505,0.1889181761892857,0.723,2.224
p026,2,59,0.26493478260869574,0.14,0.31088585988171946,1.236,2.755
p026,2,60,0.29547826086956513,0.168,0.34562810708302805,1.197,3.099
p026,2,61,0.23452173913043484,0.1625,0.1971386132908557,0.755,2.403
p026,2,62,0.24454347826086953,0.1775,0.22427242427426305,0.899,2.527
p026,2,63,0.3349782608695653,0.1745,0.3254560894860855,0.978,3.557
p026,2,64,0.21593478260869572,0.17049999999999998,0.17876283508528687,0.666,2.133
p026,2,65,0.20206521739130434,0.1505,0.1510947314581026,0.545,2.016
p026,2,66,0.27697826086956523,0.1305,0.3184460525831606,1.094,2.865
p026,2,67,0.24843478260869567,0.14450000000000002,0.23361180070782317,0.818,2.558
p026,2,68,0.19710869565217387,0.135,0.1713498342586975,0.702,1.983
p026,2,69,0.371,0.1625,0.39295281028529505,1.171,3.934
p026,2,70,0.2993260869565218,0.143,0.2918744824861708,0.878,3.14
p026,2,71,0.2461304347826087,0.1565,0.2614069291520324,1.07,2.538
p026,2,72,0.3829782608695653,0.14250000000000002,0.6717091794364064,2.543,4.052
p026,2,73,0.2893695652173913,0.1295,0.4397050707865015,1.73,2.999
p026,2,74,0.22719565217391302,0.148,0.19506256769049682,0.713,2.322
p026,2,75,0.2295652173913044,0.185,0.17967138548829925,0.699,2.343
p026,2,76,0.22717391304347825,0.14150000000000001,0.1981750409610236,0.725,2.314
p026,2,77,0.28108695652173915,0.17049999999999998,0.34485312983851585,1.412,2.902
p026,2,78,0.23573913043478267,0.1355,0.21212034684559075,0.668,2.395
p026,2,79,0.18993478260869562,0.1525,0.14904114304057312,0.632,1.886
p026,2,80,0.22771739130434784,0.1405,0.24001617195916686,0.963,2.305
p026,2,81,0.2108913043478262,0.1475,0.1862900042956763,0.735,2.149
p026,2,82,0.225,0.1505,0.2225108237067731,0.915,2.28
p026,2,83,0.2666521739130435,0.149,0.23693592358284968,0.766,2.762
p026,2,84,0.3461739130434783,0.147,0.6009692284356746,2.298,3.669
p026,2,85,0.22139130434782614,0.14,0.18493716389458334,0.602,2.247
p026,2,86,0.3649347826086958,0.1205,0.4280001766445073,1.352,3.889
p026,2,87,0.2383260869565217,0.1615,0.19406723397922648,0.669,2.448
p026,2,88,0.2707826086956522,0.17149999999999999,0.2816607031355657,1.161,2.808
p026,2,89,0.3274782608695652,0.135,0.38034929789050104,1.354,3.451
p026,2,90,0.17876086956521747,0.151,0.12176538183145645,0.494,1.748
p026,2,91,0.25167391304347825,0.1555,0.26171647545878735,1.022,2.557
p026,2,92,0.25130434782608707,0.155,0.23107207817910339,0.864,2.575
p026,2,93,0.3523695652173913,0.16949999999999998,0.5890288564406728,2.284,3.732
p026,2,94,0.20347826086956516,0.135,0.1799700887654433,0.694,2.048
p026,2,95,0.31413043478260866,0.17099999999999999,0.3551813063584195,1.3,3.28
p026,2,96,0.1943260869565218,0.1685,0.13859117405726112,0.562,1.872
p026,2,97,0.2413913043478261,0.1415,0.2564518996061332,1.048,2.404
p026,2,98,0.28080434782608693,0.1505,0.3199495529378355,1.21,2.931
p026,2,99,0.22784782608695664,0.14100000000000001,0.2117758739161448,0.778,2.344
