participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p081,1,1,0.3436521739130434,0.3465,0.22753902887600566,0.955,3.781
p081,1,2,0.5782826086956522,0.434,0.44160981586531683,1.389,6.37
p081,1,3,0.46580434782608704,0.272,0.5739507380938317,2.218,5.119
p081,1,4,0.5578043478260868,0.5055000000000001,0.4114053756233473,1.558,6.116
p081,1,5,0.4096956521739129,0.34450000000000003,0.3069935120244739,1.222,4.384
p081,1,6,0.42960869565217374,0.3765,0.2855358687926085,1.121,4.616
p081,1,7,0.32158695652173913,0.3225,0.1814249249183874,0.824,3.374
p081,1,8,0.401,0.3965,0.21916711026571076,0.931,4.237
p081,1,9,0.4359782608695653,0.28400000000000003,0.5037741332131751,2.006,4.739
p081,1,10,0.3748695652173913,0.3045,0.27482265867247324,0.986,4.06
p081,1,11,0.4217173913043478,0.358,0.3640542488905543,1.535,4.617
p081,1,12,0.395695652173913,0.291,0.44086318712096395,1.77,4.326
p081,1,13,0.29447826086956524,0.2835,0.18577462320785187,0.682,3.173
p081,1,14,0.5226304347826086,0.2895,0.6020213860614606,2.153,5.776
p081,1,15,0.5709347826086956,0.33799999999999997,0.7577264649279276,2.91,6.314
p081,1,16,0.2771521739130435,0.2875,0.14169669758424222,0.606,2.972
p081,1,17,0.24445652173913038,0.281,0.10686142771973205,0.418,2.573
p081,1,18,0.2743260869565217,0.272,0.16881153914585423,0.738,2.907
p081,1,19,0.26160869565217393,0.275,0.13540383685042467,0.563,2.803
p081,1,20,0.3554565217391304,0.2825,0.31863059116034104,1.299,3.848
p081,1,21,0.27728260869565213,0.2655,0.1606343899866302,0.715,2.92
p081,1,22,0.27126086956521744,0.288,0.13777202341107792,0.584,2.887
p081,1,23,0.3095869565217391,0.298,0.19049941103285525,0.722,3.327
p081,1,24,0.25676086956521743,0.277,0.12332129396780477,0.482,2.738
p081,1,25,0.31730434782608696,0.29200000000000004,0.1943395504511761,0.741,3.419
p081,1,26,0.2235869565217391,0.241,0.10818432338415283,0.446,2.35
p081,1,27,0.24006521739130432,0.2455,0.12190495426518208,0.467,2.555
p081,1,28,0.28263043478260874,0.2675,0.16536254563106043,0.616,3.019
p081,1,29,0.29034782608695653,0.23199999999999998,0.23217447628801394,0.942,3.065
p081,1,30,0.22536956521739132,0.2105,0.15900850553010637,0.715,2.399
p081,1,31,0.2277608695652174,0.2025,0.14918700938123244,0.658,2.396
p081,1,32,0.2009130434782609,0.2205,0.0984993685455127,0.383,2.122
p081,1,33,0.240804347826087,0.2495,0.12553859425428898,0.542,2.557
p081,1,34,0.2470869565217391,0.2265,0.15516297182667954,0.655,2.618
p081,1,35,0.24286956521739136,0.2295,0.13894085211511203,0.589,2.563
p081,1,36,0.21110869565217388,0.20900000000000002,0.12346087608106998,0.526,2.251
p081,1,37,0.26756521739130434,0.239,0.18345785494511485,0.749,2.851
p081,1,38,0.37886956521739124,0.2605,0.5030028764528158,2.015,4.117
p081,1,39,0.19860869565217398,0.2215,0.09498081169042502,0.374,2.052
p081,1,40,0.2558478260869565,0.20400000000000001,0.2495856092175637,1.067,2.73
p081,1,41,0.33239130434782616,0.25,0.30433493816742757,1.238,3.586
p081,1,42,0.21252173913043473,0.206,0.114076142043702,0.484,2.227
p081,1,43,0.2251521739130435,0.242,0.11576431370894234,0.47,2.39
p081,1,44,0.2603478260869565,0.2415,0.16347574980084006,0.591,2.77
p081,1,45,0.2371086956521739,0.2195,0.15418260865478375,0.691,2.502
p081,1,46,0.28630434782608705,0.194,0.25461071545620534,0.891,3.085
p081,1,47,0.2373695652173913,0.255,0.11049109741827916,0.452,2.442
p081,1,48,0.23971739130434785,0.219,0.16692335740206285,0.706,2.527
p081,1,49,0.26191304347826083,0.247,0.15436606220092644,0.579,2.764
p081,1,50,0.21602173913043482,0.191,0.146263459267543,0.551,2.249
p081,1,51,0.2937173913043478,0.217,0.22653718488421656,0.837,3.158
p081,1,52,0.24495652173913046,0.231,0.16688012417723874,0.71,2.571
p081,1,53,0.22293478260869568,0.2305,0.12739935499120045,0.538,2.337
p081,1,54,0.28513043478260863,0.281,0.1790854059064994,0.789,3.042
p081,1,55,0.23110869565217396,0.2415,0.11017626851971135,0.433,2.403
p081,1,56,0.2311304347826087,0.23049999999999998,0.1174059640157749,0.487,2.421
p081,1,57,0.37286956521739134,0.2855,0.2689401923349132,0.928,4.063
p081,1,58,0.2094782608695652,0.2225,0.09423746344691274,0.401,2.181
p081,1,59,0.24171739130434786,0.229,0.1377346342377219,0.559,2.557
p081,1,60,0.44239130434782603,0.23049999999999998,0.5777367519808411,2.186,4.868
p081,1,61,0.2692608695652174,0.238,0.1901532054578458,0.705,2.89
p081,1,62,0.2304130434782609,0.20950000000000002,0.15366392999543685,0.685,2.443
p081,1,63,0.21630434782608693,0.192,0.13224990981979154,0.525,2.277
p081,1,64,0.3897608695652172,0.20450000000000002,0.4226498516519902,1.31,4.305
p081,1,65,0.22569565217391307,0.218,0.12333799442817779,0.52,2.294
p081,1,66,0.26828260869565224,0.2525,0.17214240397524608,0.732,2.819
p081,1,67,0.255195652173913,0.237,0.1643263175737319,0.683,2.692
p081,1,68,0.2417391304347826,0.2165,0.15328367816026,0.598,2.552
p081,1,69,0.3091956521739131,0.2815,0.2080736642596898,0.728,3.283
p081,1,70,0.3260652173913044,0.1775,0.3664714269397889,1.245,3.502
p081,1,71,0.1911521739130435,0.197,0.11119511727715474,0.431,2.006
p081,1,72,0.21523913043478266,0.1915,0.14455712977268173,0.616,2.29
p081,1,73,0.2533260869565217,0.273,0.14323082448315938,0.517,2.676
p081,1,74,0.21523913043478268,0.197,0.13874471918400813,0.55,2.25
p081,1,75,0.28286956521739126,0.2095,0.294597247380642,1.218,3.025
p081,1,76,0.19247826086956515,0.212,0.09898748273963953,0.359,1.991
p081,1,77,0.29097826086956524,0.2595,0.19945197017276392,0.719,3.139
p081,1,78,0.25673913043478264,0.199,0.23734535875738433,0.983,2.802
p081,1,79,0.23610869565217396,0.222,0.17767826456965155,0.653,2.542
p081,1,80,0.2414347826086957,0.20400000000000001,0.21042081140988916,0.894,2.566
p081,1,81,0.40365217391304353,0.273,0.32175616836986665,1.068,4.42
p081,1,82,0.3067173913043476,0.165,0.2750467970722621,0.883,3.339
p081,1,83,0.19599999999999992,0.182,0.13555171214952128,0.579,2.057
p081,1,84,0.2315869565217391,0.23199999999999998,0.13199117413035302,0.517,2.408
p081,1,85,0.2406086956521739,0.227,0.1581757782076453,0.619,2.526
p081,1,86,0.2838913043478261,0.2405,0.24935492137031143,1.07,3.031
p081,1,87,0.2750434782608696,0.27549999999999997,0.17701512258332172,0.737,2.926
p081,1,88,0.22178260869565222,0.192,0.14120826432274947,0.558,2.319
p081,1,89,0.2758695652173913,0.249,0.1900676614840857,0.749,2.931
p081,1,90,0.34430434782608704,0.3085,0.30277610866889143,1.264,3.713
p081,1,91,0.21530434782608696,0.2265,0.12891200608946268,0.475,2.289
p081,1,92,0.22554347826086954,0.221,0.12978935181828527,0.556,2.359
p081,1,93,0.2940652173913043,0.2025,0.35084617725809464,1.43,3.165
p081,1,94,0.19730434782608697,0.175,0.11878081954502351,0.445,2.076
p081,1,95,0.2638260869565218,0.2015,0.2775361681613428,1.152,2.823
p081,1,96,0.24954347826086956,0.2865,0.14399301009605203,0.521,2.631
p081,1,97,0.34123913043478266,0.176,0.4613153746399822,1.719,3.713
p081,1,98,0.21534782608695655,0.1795,0.1600428022459137,0.667,2.25
p081,1,99,0.24823913043478268,0.259,0.15934716603589627,0.668,2.644
