participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p083,1,1,0.4614782608695655,0.14200000000000002,0.5986961291610826,1.804,5.011
p083,1,2,0.43386956521739134,0.1995,0.47229099357143756,1.454,4.692
p083,1,3,0.4781521739130435,0.1735,0.5311067257211871,1.737,5.211
p083,1,4,0.4239782608695651,0.191,0.5029843597802768,1.876,4.568
p083,1,5,0.34954347826086957,0.155,0.5070509817243556,1.857,3.72
p083,1,6,0.29730434782608695,0.137,0.3402497690138961,1.229,3.126
p083,1,7,0.2355869565217392,0.1375,0.30743632230192225,1.247,2.42
p083,1,8,0.2871521739130435,0.164,0.37342778373045,1.496,2.984
p083,1,9,0.308891304347826,0.22799999999999998,0.2682299368709921,0.951,3.233
p083,1,10,0.5074130434782608,0.36550000000000005,0.5053193743053093,1.798,5.496
p083,1,11,0.25967391304347825,0.159,0.2721544540511939,1.088,2.711
p083,1,12,0.2364347826086957,0.1625,0.2817131442658895,1.194,2.422
p083,1,13,0.35047826086956513,0.203,0.4212301423809098,1.618,3.692
p083,1,14,0.31469565217391304,0.17149999999999999,0.3845733491410517,1.497,3.293
p083,1,15,0.2743913043478261,0.1145,0.39224949420041716,1.469,2.861
p083,1,16,0.17965217391304347,0.179,0.10076269534379706,0.401,1.76
p083,1,17,0.38341304347826094,0.187,0.47336960312151466,1.771,4.075
p083,1,18,0.24028260869565218,0.175,0.2004603217090857,0.805,2.411
p083,1,19,0.25543478260869573,0.151,0.26077266831679813,0.975,2.552
p083,1,20,0.22123913043478263,0.1675,0.21595845122848242,0.921,2.217
p083,1,21,0.2905869565217392,0.14700000000000002,0.3304607272741065,1.142,3.018
p083,1,22,0.2034130434782609,0.1675,0.14204859514138996,0.6,1.999
p083,1,23,0.26667391304347826,0.14150000000000001,0.2563254055425838,0.942,2.756
p083,1,24,0.34143478260869575,0.1555,0.3818040016188593,1.331,3.613
p083,1,25,0.2806956521739131,0.135,0.33174835640990946,1.179,2.888
p083,1,26,0.622695652173913,0.122,1.636850836475201,5.941,6.852
p083,1,27,0.16797826086956522,0.1145,0.18455754768038368,0.791,1.647
p083,1,28,0.22069565217391302,0.159,0.24821315835522567,1.071,2.237
p083,1,29,0.26415217391304346,0.129,0.29009216676323973,1.015,2.706
p083,1,30,0.3659347826086957,0.14250000000000002,0.5129200675077686,1.679,3.865
p083,1,31,0.27376086956521734,0.1235,0.44637897126806736,1.796,2.831
p083,1,32,0.14126086956521738,0.1305,0.08309096348316336,0.35,1.322
p083,1,33,0.18019565217391306,0.1295,0.15866605315920848,0.698,1.773
p083,1,34,0.5644565217391305,0.129,1.0728645292242784,3.803,6.195
p083,1,35,0.12143478260869568,0.11699999999999999,0.07178135077330726,0.309,1.081
p083,1,36,0.11945652173913046,0.098,0.06833437609667437,0.278,1.076
p083,1,37,0.5698478260869565,0.127,1.3545854136949687,4.976,6.261
