participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p082,1,1,0.5434565217391305,0.40149999999999997,0.4988352079938821,1.887,5.743
p082,1,2,0.5345217391304347,0.299,0.6255342157487979,2.57,5.622
p082,1,3,0.3936956521739131,0.24,0.3471125894554303,1.359,4.051
p082,1,4,0.2790217391304347,0.2385,0.16963273912654622,0.707,2.681
p082,1,5,0.39671739130434797,0.21150000000000002,1.6939441373846156,4.475,4.098
p082,1,6,0.2781304347826087,0.202,0.21825220973254794,0.957,2.724
p082,1,7,0.282195652173913,0.178,0.32487724995178086,1.401,2.706
p082,1,8,0.3752608695652175,0.23,0.3478890905499503,1.347,3.873
p082,1,9,0.27269565217391295,0.20650000000000002,0.1950700010611823,0.76,2.629
p082,1,10,0.40456521739130435,0.1895,0.43826200444604224,1.433,4.172
p082,1,11,0.30832608695652175,0.2465,0.24982020684642842,1.1,3.054
p082,1,12,0.2935217391304348,0.19,0.25329611473358693,1.073,2.828
p082,1,13,0.331608695652174,0.20600000000000002,0.39211299268682287,1.669,3.276
p082,1,14,0.38489130434782615,0.236,0.3576760935856705,1.243,3.902
p082,1,15,0.3938260869565218,0.167,0.6191564621625789,2.432,4.042
p082,1,16,0.3489347826086956,0.2155,0.2668903563616351,0.962,3.493
p082,1,17,0.4807608695652176,0.215,0.7740166574372532,3.02,5.044
p082,1,18,0.40149999999999997,0.183,0.5118807478309768,2.067,4.13
p082,1,19,0.4457826086956521,0.2605,0.6319047717652638,2.539,4.714
p082,1,20,0.25663043478260866,0.1885,0.19078671729862262,0.795,2.475
p082,1,21,0.3234565217391304,0.22549999999999998,0.2676137935758867,1.009,3.221
p082,1,22,0.2828260869565217,0.185,0.2511607988120427,1.029,2.775
p082,1,23,0.3349347826086956,0.187,0.2832426052520201,0.939,3.348
p082,1,24,0.341195652173913,0.1735,0.3307617887083773,1.088,3.439
p082,1,25,0.4171956521739132,0.268,0.4338183756963131,1.771,4.246
p082,1,26,0.261108695652174,0.228,0.15647054792244372,0.619,2.478
p082,1,27,0.2734565217391304,0.17049999999999998,0.22251968267715994,0.971,2.64
p082,1,28,0.46995652173913055,0.1915,0.8756037651947304,3.408,4.851
p082,1,29,0.3807391304347825,0.213,0.34827603578404487,1.2,3.832
p082,1,30,0.3352608695652174,0.2695,0.2721875525591057,1.222,3.356
p082,1,31,0.33354347826086955,0.2305,0.2840035763876332,1.172,3.314
p082,1,32,0.3061521739130435,0.269,0.19137037590219355,0.739,2.999
p082,1,33,0.3675652173913043,0.20400000000000001,0.3602056605252007,1.292,3.728
p082,1,34,0.2662608695652174,0.1815,0.21493931285960788,0.922,2.573
p082,1,35,0.36204347826086947,0.1975,0.39391843242093433,1.496,3.643
p082,1,36,0.29247826086956524,0.1865,0.26710944399714465,1.108,2.844
p082,1,37,0.31839130434782603,0.234,0.2475738703014489,0.968,3.15
p082,1,38,0.28793478260869565,0.209,0.22911223859583787,0.83,2.814
p082,1,39,0.3730434782608696,0.1865,0.4267990397011866,1.579,3.775
p082,1,40,0.37784782608695655,0.1805,0.4738431042440246,1.925,3.801
p082,1,41,0.24182608695652166,0.212,0.1468376736926152,0.624,2.24
p082,1,42,0.20326086956521736,0.1895,0.11574981349303115,0.43,1.808
p082,1,43,0.3669999999999998,0.1755,0.5290322821487886,2.009,3.727
p082,1,44,0.3268478260869565,0.196,0.2544550575809064,0.896,3.273
p082,1,45,0.35689130434782607,0.1855,0.34196635495718775,1.341,3.572
p082,1,46,0.2539782608695652,0.197,0.19356600816493638,0.871,2.458
p082,1,47,0.21249999999999997,0.1875,0.12121436475196419,0.51,1.956
p082,1,48,0.2815869565217391,0.1945,0.2186741437834393,0.848,2.721
p082,1,49,0.24732608695652175,0.1885,0.17841450543269252,0.689,2.352
p082,1,50,0.2578913043478261,0.193,0.19857752231093467,0.884,2.445
p082,1,51,0.2618478260869565,0.1955,0.20026326754675308,0.836,2.526
p082,1,52,0.349,0.1855,0.4286373758784924,1.753,3.538
p082,1,53,0.27826086956521745,0.192,0.22777898008401903,0.873,2.71
p082,1,54,0.2659782608695652,0.1975,0.26352781756015686,1.159,2.564
p082,1,55,0.35591304347826086,0.314,0.2336205685471833,0.894,3.621
p082,1,56,0.3763043478260869,0.20700000000000002,0.420189685714293,1.652,3.934
p082,1,57,0.34584782608695663,0.23349999999999999,0.3059296918059808,1.253,3.502
p082,1,58,0.31376086956521737,0.20350000000000001,0.26116288529767173,1.042,3.075
p082,1,59,0.27036956521739136,0.18,0.24552830646457507,1.011,2.614
