participant,session,repetition,mean_timing,median_timing,std_timing,max_timing,total time
p022,1,1,0.3419347826086956,0.1905,0.30307053833675335,1.043,3.441
p022,1,2,0.41497826086956513,0.345,0.3142419088770401,1.353,4.277
p022,1,3,0.3350434782608696,0.333,0.16515540917191893,0.679,3.374
p022,1,4,0.26099999999999995,0.19,0.20183249380502527,0.878,2.518
p022,1,5,0.3250652173913044,0.27549999999999997,0.22512331457067042,1.017,3.243
p022,1,6,0.25749999999999995,0.201,0.19748381086953826,0.806,2.512
p022,1,7,0.2591304347826088,0.1765,0.21115982453484028,0.967,2.513
p022,1,8,0.2758478260869565,0.22949999999999998,0.2149211708088241,0.967,2.705
p022,1,9,0.20613043478260867,0.169,0.1311685275083,0.543,1.952
p022,1,10,0.33695652173913043,0.3005,0.19681620941847008,0.913,3.396
p022,1,11,0.27426086956521756,0.1875,0.21702078085674537,0.784,2.717
p022,1,12,0.32247826086956516,0.151,0.45059865064306687,1.784,3.428
p022,1,13,0.17928260869565218,0.142,0.11967152507193796,0.504,1.687
p022,1,14,0.29517391304347834,0.20800000000000002,0.2691200726935285,1.046,2.991
p022,1,15,0.2928043478260869,0.175,0.33021047964830735,1.387,2.96
p022,1,16,0.23613043478260873,0.198,0.15680966646729574,0.609,2.234
p022,1,17,0.2021304347826087,0.154,0.14301369144955664,0.569,1.917
p022,1,18,0.22932608695652168,0.1585,0.2121808509893625,0.8,2.132
p022,1,19,0.18371739130434783,0.1565,0.11991750183512334,0.478,1.714
p022,1,20,0.19832608695652168,0.16899999999999998,0.12237938358469552,0.504,1.818
p022,1,21,0.15739130434782608,0.1375,0.09661112847352284,0.424,1.476
p022,1,22,0.20584782608695654,0.162,0.19127977965869836,0.871,1.912
p022,1,23,0.18978260869565214,0.158,0.1548065334600978,0.66,1.725
p022,1,24,0.1464347826086956,0.113,0.10764523051289321,0.496,1.312
p022,1,25,0.18302173913043482,0.1375,0.11946817133175118,0.487,1.722
p022,1,26,0.1581956521739131,0.1335,0.0938096464040565,0.387,1.415
p022,1,27,0.18249999999999994,0.149,0.11651032381534074,0.478,1.712
p022,1,28,0.19384782608695653,0.1535,0.1208729300438742,0.502,1.794
p022,1,29,0.2069782608695652,0.1445,0.18759465630039615,0.819,1.972
p022,1,30,0.2445434782608695,0.16949999999999998,0.19709779935878863,0.654,2.401
p022,1,31,0.16634782608695656,0.1265,0.12118383049296165,0.496,1.573
p022,1,32,0.2901521739130435,0.2145,0.22754769633261548,0.902,2.949
p022,1,33,0.13671739130434785,0.125,0.08398244870698433,0.354,1.204
p022,1,34,0.20356521739130437,0.1455,0.14949896353024777,0.666,1.944
p022,1,35,0.175608695652174,0.162,0.114428915976663,0.454,1.585
p022,1,36,0.2138043478260869,0.149,0.22244436203891196,0.965,2.044
p022,1,37,0.2839347826086956,0.127,0.4106334078617739,1.593,2.876
p022,1,38,0.15360869565217392,0.1115,0.12010060195257964,0.549,1.401
p022,1,39,0.2655869565217391,0.1695,0.24908174259217317,0.984,2.603
p022,1,40,0.17082608695652174,0.1575,0.1025369969756881,0.449,1.605
p022,1,41,0.17997826086956523,0.14100000000000001,0.12743128677935237,0.59,1.721
p022,1,42,0.2539782608695653,0.14200000000000002,0.3443451426907108,1.412,2.548
p022,1,43,0.1985,0.1215,0.26191633524212776,1.114,1.873
p022,1,44,0.15426086956521742,0.131,0.09126090431835984,0.412,1.357
p022,1,45,0.23193478260869566,0.1635,0.19938298179621972,0.675,2.301
p022,1,46,0.21469565217391307,0.147,0.19643170931680243,0.792,1.949
p022,1,47,0.22982608695652176,0.16349999999999998,0.17640840296788915,0.654,2.188
p022,1,48,0.2713695652173913,0.125,0.33495514516926334,1.154,2.745
p022,1,49,0.2330869565217392,0.187,0.1716669677779827,0.72,2.264
p022,1,50,0.16536956521739127,0.1335,0.12955348251173288,0.597,1.509
p022,1,51,0.23830434782608687,0.185,0.1984634161154944,0.843,2.255
p022,1,52,0.21945652173913044,0.1145,0.25069899672021373,1.049,2.146
p022,1,53,0.33834782608695657,0.1595,0.4554562165756346,1.739,3.452
p022,1,54,0.22347826086956524,0.1315,0.21700145817538077,0.816,2.215
p022,1,55,0.19269565217391307,0.1285,0.14121581113320728,0.556,1.83
p022,1,56,0.1576304347826087,0.132,0.0931732815053405,0.411,1.485
p022,1,57,0.20517391304347835,0.151,0.1985394787886811,0.831,2.029
p022,1,58,0.28947826086956513,0.1965,0.24386460169805832,0.941,2.948
p022,1,59,0.20778260869565218,0.203,0.09562889220394948,0.418,2.085
p022,1,60,0.40786956521739137,0.16049999999999998,0.6337219722908866,2.447,4.317
p022,1,61,0.16228260869565217,0.1365,0.09401008528485494,0.408,1.476
p022,1,62,0.18817391304347827,0.1215,0.20256568803974304,0.874,1.839
p022,1,63,0.15254347826086956,0.1155,0.11227163617697514,0.497,1.395
p022,1,64,0.2348695652173913,0.1155,0.33552371061740693,1.349,2.394
p022,1,65,0.22110869565217386,0.1635,0.18953829613163428,0.798,2.171
p022,1,66,0.221804347826087,0.1635,0.20154377738570486,0.757,2.083
p022,1,67,0.17660869565217388,0.146,0.13291809980600328,0.545,1.664
p022,1,68,0.27754347826086967,0.227,0.18512394724997258,0.682,2.763
p022,1,69,0.1635217391304348,0.152,0.08896234887247646,0.398,1.504
p022,1,70,0.26565217391304335,0.143,0.3356093110475866,1.382,2.667
p022,1,71,0.20902173913043487,0.1375,0.2112814330729339,0.908,2.053
p022,1,72,0.1826521739130435,0.14350000000000002,0.14117226945061043,0.599,1.767
p022,1,73,0.3094130434782608,0.151,0.50906042322376,1.997,3.203
p022,1,74,0.15808695652173918,0.1375,0.09924712726588816,0.447,1.472
p022,1,75,0.17634782608695657,0.1275,0.1295637496269358,0.534,1.714
p022,1,76,0.3629130434782609,0.1755,0.4658989793262034,1.729,3.811
p022,1,77,0.19419565217391313,0.164,0.14362522520090149,0.614,1.904
p022,1,78,0.17608695652173917,0.14550000000000002,0.11816839699475143,0.463,1.687
p022,1,79,0.2940434782608696,0.20550000000000002,0.25524959083843485,1.008,3.013
p022,1,80,0.1730217391304348,0.1595,0.0941007708388394,0.391,1.589
p022,1,81,0.24195652173913038,0.197,0.16903687388939584,0.72,2.386
p022,1,82,0.3051956521739131,0.1755,0.3836593755209441,1.557,3.113
p022,1,83,0.24606521739130433,0.179,0.18914937097717985,0.774,2.374
p022,1,84,0.21380434782608698,0.15,0.20054621186097593,0.861,2.09
p022,1,85,0.20845652173913046,0.185,0.12275987518941903,0.494,1.98
p022,1,86,0.23202173913043478,0.1695,0.17415720728767312,0.742,2.221
p022,1,87,0.17306521739130432,0.1455,0.11177266654020224,0.499,1.621
p022,1,88,0.2728913043478261,0.2245,0.17677571832514777,0.715,2.718
p022,1,89,0.16317391304347825,0.13,0.10056160176127005,0.394,1.521
p022,1,90,0.17876086956521742,0.152,0.10379941870584583,0.44,1.632
p022,1,91,0.23110869565217393,0.16549999999999998,0.20765903980225425,0.909,2.267
p022,1,92,0.22830434782608697,0.162,0.16509820236792638,0.623,2.226
p022,1,93,0.25126086956521737,0.1315,0.31221868652045864,1.236,2.529
p022,1,94,0.2533043478260871,0.2375,0.15055702051090403,0.711,2.548
p022,1,95,0.27908695652173904,0.2635,0.19320764030061388,0.832,2.83
p022,1,96,0.22413043478260872,0.23399999999999999,0.0994399000392034,0.433,2.228
p022,1,97,0.23460869565217396,0.23299999999999998,0.13498583930025476,0.596,2.357
p022,1,98,0.24802173913043485,0.243,0.12285555911637494,0.58,2.466
p022,1,99,0.21989130434782608,0.231,0.0947577562374171,0.399,2.113
p022,1,100,0.3289565217391305,0.255,0.29008090492303384,1.287,3.351
p022,2,1,0.18763043478260866,0.15,0.1396050554155706,0.582,1.729
p022,2,2,0.3801304347826087,0.236,0.3518107830256772,1.342,3.925
p022,2,3,0.26930434782608703,0.195,0.24161924772162752,0.998,2.73
p022,2,4,0.23391304347826086,0.14800000000000002,0.21585445982440798,0.91,2.324
p022,2,5,0.2482173913043479,0.14600000000000002,0.31369028696353624,1.313,2.5
p022,2,6,0.17965217391304347,0.132,0.1376753374817895,0.541,1.693
p022,2,7,0.19971739130434782,0.1335,0.22365485940454258,0.971,1.863
p022,2,8,0.16723913043478264,0.1155,0.13502891620893795,0.545,1.546
p022,2,9,0.19560869565217393,0.1705,0.12464874706521338,0.54,1.838
p022,2,10,0.19371739130434779,0.162,0.12399456315024969,0.48,1.868
p022,2,11,0.17808695652173917,0.1455,0.11420660149959351,0.476,1.676
p022,2,12,0.22343478260869568,0.1825,0.14733358252979123,0.655,2.179
p022,2,13,0.17556521739130435,0.148,0.117397454481946,0.531,1.633
p022,2,14,0.22765217391304352,0.165,0.19777419418128842,0.905,2.299
p022,2,15,0.23706521739130437,0.2015,0.1787415766063662,0.766,2.366
p022,2,16,0.16065217391304348,0.149,0.09288899405952948,0.413,1.505
p022,2,17,0.14397826086956522,0.129,0.08661292927102865,0.375,1.258
p022,2,18,0.2106521739130435,0.1345,0.23130126745978374,1.03,2.022
